資訊時間,成交時間,商品代號,ITEM,成交價,成交量,總量,買單量,賣單量
8493522,8493517,TXFE7,128,9912,2,7157,3034,3662
8493547,8493535,TXFE7,128,9911,1,7158,3035,3663
8493559,8493550,TXFE7,128,9911,1,7159,3036,3664
8493634,8493632,TXFE7,128,9911,1,7160,3037,3665
8493684,8493672,TXFE7,128,9912,1,7161,3038,3666
8493734,8493725,TXFE7,128,9911,1,7162,3039,3667
8493759,8493748,TXFE7,128,9911,1,7163,3040,3668
8493884,8493877,TXFE7,128,9911,1,7164,3041,3669
8493934,8493924,TXFE7,128,9912,3,7167,3042,3672
8494059,8494048,TXFE7,128,9912,1,7168,3043,3673
8494097,8494096,TXFE7,128,9911,1,7169,3044,3674
8494122,8494111,TXFE7,128,9911,1,7170,3045,3675
8494122,8494112,TXFE7,128,9912,2,7172,3046,3676
8494147,8494138,TXFE7,128,9912,1,7173,3047,3677
8494147,8494144,TXFE7,128,9911,2,7175,3048,3678
8494209,8494209,TXFE7,128,9911,3,7178,3049,3679
8494234,8494231,TXFE7,128,9911,5,7183,3050,3680
8494247,8494237,TXFE7,128,9912,1,7184,3051,3681
8494397,8494386,TXFE7,128,9911,1,7185,3052,3682
8494409,8494409,TXFE7,128,9912,14,7199,3053,3684
8494472,8494460,TXFE7,128,9911,1,7200,3054,3685
8494484,8494474,TXFE7,128,9912,6,7206,3055,3686
8494522,8494511,TXFE7,128,9912,5,7211,3056,3688
8494522,8494521,TXFE7,128,9912,14,7225,3057,3693
8494534,8494522,TXFE7,128,9912,6,7231,3058,3694
8494534,8494522,TXFE7,128,9912,17,7248,3059,3708
8494559,8494550,TXFE7,128,9912,1,7249,3060,3709
8494559,8494550,TXFE7,128,9912,1,7250,3061,3710
8494572,8494561,TXFE7,128,9912,3,7253,3063,3711
8494609,8494597,TXFE7,128,9913,1,7254,3064,3712
8494634,8494624,TXFE7,128,9913,14,7268,3065,3716
8494634,8494628,TXFE7,128,9913,1,7269,3066,3717
8494647,8494643,TXFE7,128,9912,1,7270,3067,3718
8494647,8494644,TXFE7,128,9912,1,7271,3068,3719
8494659,8494650,TXFE7,128,9913,5,7276,3069,3724
8494672,8494661,TXFE7,128,9913,3,7279,3070,3726
8494672,8494662,TXFE7,128,9912,1,7280,3071,3727
8494734,8494730,TXFE7,128,9913,1,7281,3072,3728
8494734,8494733,TXFE7,128,9913,14,7295,3073,3736
8494759,8494753,TXFE7,128,9912,1,7296,3074,3737
8494822,8494813,TXFE7,128,9913,1,7297,3075,3738
8494859,8494853,TXFE7,128,9913,1,7298,3076,3739
8494859,8494859,TXFE7,128,9912,1,7299,3077,3740
8494872,8494871,TXFE7,128,9912,1,7300,3078,3741
8494884,8494877,TXFE7,128,9912,1,7301,3079,3742
8494909,8494906,TXFE7,128,9913,1,7302,3080,3743
8494997,8494988,TXFE7,128,9912,1,7303,3081,3744
8495022,8495020,TXFE7,128,9913,2,7305,3082,3745
8495034,8495029,TXFE7,128,9913,5,7310,3083,3748
8495147,8495145,TXFE7,128,9913,1,7311,3084,3749
8495184,8495176,TXFE7,128,9913,2,7313,3085,3750
8495197,8495186,TXFE7,128,9912,3,7316,3087,3751
8495222,8495219,TXFE7,128,9913,1,7317,3088,3752
8495247,8495239,TXFE7,128,9912,2,7319,3090,3753
8495272,8495266,TXFE7,128,9913,1,7320,3091,3754
8495284,8495279,TXFE7,128,9912,2,7322,3092,3755
8495409,8495405,TXFE7,128,9913,1,7323,3093,3756
8495609,8495604,TXFE7,128,9912,1,7324,3094,3757
8495822,8495820,TXFE7,128,9913,4,7328,3095,3761
8495834,8495827,TXFE7,128,9913,5,7333,3096,3765
8495847,8495846,TXFE7,128,9913,5,7338,3097,3768
8495884,8495874,TXFE7,128,9913,4,7342,3098,3770
8495909,8495901,TXFE7,128,9913,4,7346,3099,3772
8495922,8495917,TXFE7,128,9913,5,7351,3100,3775
8495922,8495920,TXFE7,128,9912,3,7354,3102,3776
8495947,8495940,TXFE7,128,9913,1,7355,3103,3777
8495959,8495959,TXFE7,128,9913,1,7356,3104,3778
8495972,8495963,TXFE7,128,9913,9,7365,3105,3784
8495984,8495980,TXFE7,128,9914,1,7366,3106,3785
8500009,8495998,TXFE7,128,9914,7,7373,3107,3787
8500009,8500005,TXFE7,128,9913,1,7374,3108,3788
8500022,8500013,TXFE7,128,9914,1,7375,3109,3789
8500034,8500023,TXFE7,128,9914,8,7383,3110,3793
8500034,8500029,TXFE7,128,9914,2,7385,3111,3795
8500034,8500031,TXFE7,128,9914,1,7386,3112,3796
8500034,8500031,TXFE7,128,9914,2,7388,3113,3798
8500034,8500032,TXFE7,128,9914,10,7398,3114,3806
8500034,8500033,TXFE7,128,9914,3,7401,3115,3809
8500047,8500042,TXFE7,128,9914,1,7402,3116,3810
8500047,8500044,TXFE7,128,9914,4,7406,3117,3813
8500047,8500046,TXFE7,128,9914,3,7409,3118,3814
8500047,8500046,TXFE7,128,9914,3,7412,3119,3817
8500059,8500047,TXFE7,128,9914,10,7422,3120,3823
8500059,8500048,TXFE7,128,9914,1,7423,3121,3824
8500059,8500051,TXFE7,128,9914,1,7424,3122,3825
8500072,8500062,TXFE7,128,9914,2,7426,3123,3826
8500072,8500063,TXFE7,128,9914,1,7427,3124,3827
8500072,8500065,TXFE7,128,9914,7,7434,3125,3828
8500072,8500066,TXFE7,128,9914,2,7436,3126,3829
8500084,8500072,TXFE7,128,9914,1,7437,3127,3830
8500084,8500074,TXFE7,128,9914,1,7438,3128,3831
8500084,8500080,TXFE7,128,9914,1,7439,3129,3832
8500084,8500084,TXFE7,128,9914,1,7440,3130,3833
8500097,8500085,TXFE7,128,9914,10,7450,3131,3838
8500109,8500098,TXFE7,128,9914,2,7452,3132,3839
8500134,8500127,TXFE7,128,9914,20,7472,3133,3851
8500134,8500130,TXFE7,128,9914,1,7473,3134,3852
8500134,8500131,TXFE7,128,9914,7,7480,3135,3855
8500134,8500132,TXFE7,128,9913,1,7481,3136,3856
8500147,8500135,TXFE7,128,9914,3,7484,3137,3858
8500147,8500138,TXFE7,128,9914,1,7485,3138,3859
8500159,8500153,TXFE7,128,9914,3,7488,3139,3861
8500159,8500153,TXFE7,128,9914,6,7494,3140,3862
8500159,8500154,TXFE7,128,9914,4,7498,3141,3864
8500159,8500155,TXFE7,128,9914,6,7504,3142,3868
8500159,8500156,TXFE7,128,9914,1,7505,3143,3869
8500159,8500156,TXFE7,128,9914,3,7508,3144,3870
8500159,8500159,TXFE7,128,9915,4,7512,3145,3871
8500172,8500161,TXFE7,128,9915,2,7514,3146,3872
8500172,8500162,TXFE7,128,9915,4,7518,3147,3874
8500172,8500162,TXFE7,128,9915,1,7519,3148,3875
8500172,8500163,TXFE7,128,9915,1,7520,3149,3876
8500172,8500164,TXFE7,128,9915,4,7524,3150,3879
8500172,8500164,TXFE7,128,9915,4,7528,3151,3882
8500172,8500165,TXFE7,128,9915,1,7529,3152,3883
8500172,8500166,TXFE7,128,9915,2,7531,3153,3885
8500172,8500167,TXFE7,128,9915,1,7532,3154,3886
8500172,8500169,TXFE7,128,9915,4,7536,3155,3890
8500172,8500169,TXFE7,128,9915,4,7540,3156,3894
8500172,8500171,TXFE7,128,9915,1,7541,3157,3895
8500184,8500172,TXFE7,128,9915,2,7543,3158,3896
8500184,8500172,TXFE7,128,9915,1,7544,3159,3897
8500184,8500173,TXFE7,128,9914,1,7545,3160,3898
8500184,8500173,TXFE7,128,9915,1,7546,3161,3899
8500184,8500173,TXFE7,128,9915,1,7547,3162,3900
8500184,8500173,TXFE7,128,9915,1,7548,3163,3901
8500184,8500173,TXFE7,128,9915,1,7549,3164,3902
8500184,8500173,TXFE7,128,9915,1,7550,3165,3903
8500184,8500173,TXFE7,128,9915,1,7551,3166,3904
8500184,8500173,TXFE7,128,9915,1,7552,3167,3905
8500184,8500175,TXFE7,128,9915,2,7554,3168,3907
8500184,8500177,TXFE7,128,9915,1,7555,3169,3908
8500184,8500178,TXFE7,128,9915,1,7556,3170,3909
8500184,8500178,TXFE7,128,9915,1,7557,3171,3910
8500184,8500181,TXFE7,128,9915,1,7558,3172,3911
8500184,8500182,TXFE7,128,9915,1,7559,3173,3912
8500184,8500182,TXFE7,128,9915,1,7560,3174,3913
8500197,8500187,TXFE7,128,9915,1,7561,3175,3914
8500197,8500190,TXFE7,128,9915,1,7562,3176,3915
8500197,8500191,TXFE7,128,9915,1,7563,3177,3916
8500197,8500193,TXFE7,128,9915,1,7564,3178,3917
8500197,8500193,TXFE7,128,9915,1,7565,3179,3918
8500197,8500195,TXFE7,128,9914,2,7567,3181,3919
8500209,8500197,TXFE7,128,9915,9,7576,3182,3927
8500209,8500200,TXFE7,128,9915,3,7579,3183,3929
8500209,8500201,TXFE7,128,9915,2,7581,3184,3931
8500209,8500203,TXFE7,128,9915,2,7583,3185,3933
8500209,8500204,TXFE7,128,9915,3,7586,3186,3934
8500209,8500206,TXFE7,128,9915,3,7589,3187,3935
8500209,8500206,TXFE7,128,9914,1,7590,3188,3936
8500222,8500220,TXFE7,128,9914,1,7591,3189,3937
8500234,8500225,TXFE7,128,9915,1,7592,3190,3938
8500234,8500234,TXFE7,128,9915,1,7593,3191,3939
8500259,8500248,TXFE7,128,9915,1,7594,3192,3940
8500284,8500272,TXFE7,128,9914,4,7598,3193,3941
8500297,8500284,TXFE7,128,9914,9,7607,3199,3942
8500309,8500297,TXFE7,128,9913,1,7608,3200,3943
8500309,8500308,TXFE7,128,9914,2,7610,3201,3945
8500322,8500313,TXFE7,128,9914,5,7615,3202,3947
8500322,8500317,TXFE7,128,9914,1,7616,3203,3948
8500322,8500317,TXFE7,128,9914,1,7617,3204,3949
8500334,8500325,TXFE7,128,9914,1,7618,3205,3950
8500334,8500329,TXFE7,128,9914,1,7619,3206,3951
8500347,8500342,TXFE7,128,9914,2,7621,3207,3952
8500372,8500371,TXFE7,128,9914,1,7622,3208,3953
8500384,8500379,TXFE7,128,9914,2,7624,3209,3954
8500384,8500382,TXFE7,128,9914,10,7634,3213,3955
8500409,8500407,TXFE7,128,9913,1,7635,3214,3956
8500484,8500472,TXFE7,128,9913,1,7636,3215,3957
8500484,8500482,TXFE7,128,9914,1,7637,3216,3958
8500497,8500489,TXFE7,129,9913,8,7647,3223,3959
8500497,8500489,TXFE7,129,9912,2,7647,3223,3959
8500522,8500515,TXFE7,128,9913,1,7648,3224,3960
8500522,8500516,TXFE7,128,9913,1,7649,3225,3961
8500534,8500530,TXFE7,128,9914,2,7651,3226,3962
8500547,8500537,TXFE7,128,9913,1,7652,3227,3963
8500559,8500559,TXFE7,128,9913,1,7653,3228,3964
8500584,8500582,TXFE7,128,9913,1,7654,3229,3965
8500609,8500598,TXFE7,128,9912,1,7655,3230,3966
8500609,8500599,TXFE7,128,9913,1,7656,3231,3967
8500609,8500608,TXFE7,128,9913,2,7658,3232,3968
8500622,8500621,TXFE7,128,9913,1,7659,3233,3969
8500634,8500622,TXFE7,128,9913,3,7662,3234,3972
8500722,8500713,TXFE7,128,9913,9,7671,3237,3973
8500784,8500783,TXFE7,128,9913,2,7673,3239,3974
8500809,8500804,TXFE7,128,9913,2,7675,3241,3975
8500834,8500825,TXFE7,128,9913,1,7676,3242,3976
8500847,8500844,TXFE7,128,9913,1,7677,3243,3977
8500884,8500872,TXFE7,128,9913,1,7678,3244,3978
8500897,8500893,TXFE7,128,9913,1,7679,3245,3979
8500897,8500897,TXFE7,128,9913,1,7680,3246,3980
8500934,8500933,TXFE7,128,9913,1,7681,3247,3981
8501009,8501001,TXFE7,128,9912,2,7683,3249,3982
8501022,8501013,TXFE7,128,9912,2,7685,3250,3983
8501047,8501036,TXFE7,128,9913,1,7686,3251,3984
8501109,8501097,TXFE7,128,9913,2,7688,3252,3985
8501147,8501141,TXFE7,128,9913,7,7695,3256,3986
8501247,8501244,TXFE7,128,9913,1,7696,3257,3987
8501309,8501306,TXFE7,128,9913,1,7697,3258,3988
8501322,8501319,TXFE7,128,9914,1,7698,3259,3989
8501322,8501319,TXFE7,128,9913,3,7701,3261,3990
8501322,8501321,TXFE7,128,9913,1,7702,3262,3991
8501334,8501324,TXFE7,128,9913,2,7704,3264,3992
8501359,8501352,TXFE7,128,9913,1,7705,3265,3993
8501384,8501372,TXFE7,128,9913,1,7706,3266,3994
8501397,8501387,TXFE7,128,9913,3,7709,3267,3995
8501409,8501406,TXFE7,128,9913,3,7712,3268,3996
8501422,8501411,TXFE7,128,9913,3,7715,3270,3997
8501422,8501415,TXFE7,128,9913,1,7716,3271,3998
8501534,8501532,TXFE7,128,9913,1,7717,3272,3999
8501584,8501580,TXFE7,128,9912,16,7733,3279,4000
8501597,8501590,TXFE7,128,9912,2,7735,3281,4001
8501622,8501616,TXFE7,128,9912,2,7737,3283,4002
8501684,8501681,TXFE7,128,9913,1,7738,3284,4003
8501684,8501683,TXFE7,128,9913,2,7740,3285,4004
8501697,8501686,TXFE7,128,9913,1,7741,3286,4005
8501709,8501697,TXFE7,128,9913,1,7742,3287,4006
8501709,8501709,TXFE7,128,9912,1,7743,3288,4007
8501759,8501757,TXFE7,128,9912,1,7744,3289,4008
8501809,8501803,TXFE7,128,9912,1,7745,3290,4009
8501834,8501834,TXFE7,128,9912,2,7747,3292,4010
8501934,8501923,TXFE7,128,9913,6,7753,3293,4013
8501972,8501968,TXFE7,128,9913,2,7755,3294,4015
8502247,8502242,TXFE7,128,9913,5,7760,3295,4018
8502259,8502257,TXFE7,128,9913,1,7761,3296,4019
8502272,8502271,TXFE7,128,9913,1,7762,3297,4020
8502284,8502275,TXFE7,128,9913,1,7763,3298,4021
8502284,8502281,TXFE7,128,9912,1,7764,3299,4022
8502384,8502373,TXFE7,128,9913,1,7765,3300,4023
8502509,8502508,TXFE7,128,9913,1,7766,3301,4024
8502534,8502527,TXFE7,128,9913,1,7767,3302,4025
8502534,8502529,TXFE7,128,9913,1,7768,3303,4026
8502534,8502534,TXFE7,128,9913,1,7769,3304,4027
8502547,8502537,TXFE7,128,9913,24,7793,3305,4038
8502547,8502539,TXFE7,128,9913,1,7794,3306,4039
8502559,8502555,TXFE7,128,9914,2,7796,3307,4040
8502584,8502579,TXFE7,128,9914,1,7797,3308,4041
8502584,8502583,TXFE7,128,9913,1,7798,3309,4042
8502597,8502596,TXFE7,128,9913,2,7800,3310,4043
8502622,8502614,TXFE7,128,9913,1,7801,3311,4044
8502709,8502698,TXFE7,128,9913,1,7802,3312,4045
8502709,8502699,TXFE7,128,9913,1,7803,3313,4046
8502784,8502778,TXFE7,128,9913,1,7804,3314,4047
8502822,8502815,TXFE7,128,9913,1,7805,3315,4048
8502822,8502816,TXFE7,128,9913,10,7815,3317,4049
8502922,8502912,TXFE7,128,9913,1,7816,3318,4050
8502947,8502935,TXFE7,128,9914,2,7818,3319,4051
8502997,8502994,TXFE7,128,9913,2,7820,3320,4052
8503034,8503026,TXFE7,128,9913,1,7821,3321,4053
8503059,8503050,TXFE7,128,9913,1,7822,3322,4054
8503072,8503066,TXFE7,128,9913,2,7824,3323,4055
8503109,8503103,TXFE7,128,9914,1,7825,3324,4056
8503122,8503114,TXFE7,128,9913,1,7826,3325,4057
8503159,8503159,TXFE7,128,9913,3,7829,3326,4058
8503184,8503184,TXFE7,128,9913,1,7830,3327,4059
8503209,8503207,TXFE7,128,9913,1,7831,3328,4060
8503259,8503250,TXFE7,128,9913,3,7834,3329,4061
8503272,8503260,TXFE7,128,9913,5,7839,3330,4062
8503334,8503325,TXFE7,128,9913,1,7840,3331,4063
8503384,8503381,TXFE7,128,9913,1,7841,3332,4064
8503409,8503408,TXFE7,128,9913,1,7842,3333,4065
8503472,8503467,TXFE7,128,9913,1,7843,3334,4066
8503497,8503485,TXFE7,128,9914,1,7844,3335,4067
8503497,8503487,TXFE7,128,9913,1,7845,3336,4068
8503547,8503538,TXFE7,128,9913,1,7846,3337,4069
8503597,8503594,TXFE7,128,9913,1,7847,3338,4070
8503622,8503612,TXFE7,128,9914,1,7848,3339,4071
8503697,8503696,TXFE7,128,9914,1,7849,3340,4072
8503709,8503703,TXFE7,128,9913,1,7850,3341,4073
8503747,8503741,TXFE7,128,9913,20,7870,3355,4074
8503784,8503774,TXFE7,128,9913,2,7872,3357,4075
8503809,8503802,TXFE7,128,9912,1,7873,3358,4076
8503834,8503834,TXFE7,128,9912,2,7875,3359,4077
8503884,8503873,TXFE7,128,9913,6,7881,3360,4079
8503947,8503940,TXFE7,128,9912,1,7882,3361,4080
8503959,8503950,TXFE7,128,9913,1,7883,3362,4081
8504034,8504027,TXFE7,128,9913,2,7885,3363,4082
8504047,8504035,TXFE7,128,9913,1,7886,3364,4083
8504147,8504144,TXFE7,128,9912,3,7889,3365,4084
8504159,8504148,TXFE7,128,9913,1,7890,3366,4085
8504259,8504255,TXFE7,128,9912,1,7891,3367,4086
8504272,8504262,TXFE7,128,9913,10,7901,3368,4093
8504272,8504268,TXFE7,128,9913,2,7903,3369,4094
8504284,8504282,TXFE7,128,9913,2,7905,3370,4095
8504434,8504423,TXFE7,128,9913,1,7906,3371,4096
8504534,8504527,TXFE7,128,9913,6,7912,3372,4100
8504634,8504624,TXFE7,128,9913,1,7913,3373,4101
8504634,8504626,TXFE7,128,9913,1,7914,3374,4102
8504659,8504657,TXFE7,128,9912,1,7915,3375,4103
8504709,8504704,TXFE7,128,9912,1,7916,3376,4104
8504734,8504728,TXFE7,128,9913,1,7917,3377,4105
8504759,8504751,TXFE7,128,9913,1,7918,3378,4106
8504797,8504791,TXFE7,128,9912,2,7920,3379,4107
8504884,8504876,TXFE7,128,9913,1,7921,3380,4108
8504934,8504929,TXFE7,128,9912,1,7922,3381,4109
8505097,8505089,TXFE7,128,9913,1,7923,3382,4110
8505259,8505247,TXFE7,128,9912,1,7924,3383,4111
8505372,8505367,TXFE7,128,9912,4,7928,3385,4112
8505372,8505368,TXFE7,128,9913,2,7930,3386,4114
8505434,8505433,TXFE7,128,9913,1,7931,3387,4115
8505472,8505461,TXFE7,128,9913,1,7932,3388,4116
8505472,8505462,TXFE7,128,9913,5,7937,3389,4121
8505497,8505492,TXFE7,128,9913,5,7942,3390,4124
8505697,8505695,TXFE7,128,9912,1,7943,3391,4125
8505722,8505718,TXFE7,128,9913,1,7944,3392,4126
8505797,8505791,TXFE7,128,9913,2,7946,3393,4128
8505797,8505793,TXFE7,128,9913,2,7948,3394,4129
8505872,8505866,TXFE7,128,9913,3,7951,3395,4131
8505872,8505869,TXFE7,128,9913,5,7956,3396,4134
8505897,8505897,TXFE7,128,9913,5,7961,3397,4138
8505959,8505948,TXFE7,128,9913,1,7962,3398,4139
8510009,8510003,TXFE7,128,9912,2,7964,3400,4140
8510022,8510016,TXFE7,128,9913,1,7965,3401,4141
8510034,8510027,TXFE7,128,9913,3,7968,3402,4143
8510034,8510029,TXFE7,128,9912,4,7972,3404,4144
8510034,8510030,TXFE7,128,9913,3,7975,3405,4147
8510047,8510041,TXFE7,128,9913,1,7976,3406,4148
8510059,8510047,TXFE7,128,9913,4,7980,3407,4150
8510059,8510054,TXFE7,128,9913,1,7981,3408,4151
8510084,8510075,TXFE7,128,9913,2,7983,3409,4152
8510097,8510086,TXFE7,128,9913,1,7984,3410,4153
8510097,8510094,TXFE7,128,9913,1,7985,3411,4154
8510134,8510124,TXFE7,128,9913,1,7986,3412,4155
8510147,8510144,TXFE7,128,9912,100,8086,3469,4156
8510147,8510144,TXFE7,128,9912,2,8088,3471,4157
8510147,8510144,TXFE7,128,9912,2,8090,3473,4158
8510147,8510144,TXFE7,128,9912,1,8091,3474,4159
8510147,8510144,TXFE7,128,9912,2,8093,3476,4160
8510159,8510147,TXFE7,128,9911,10,8103,3479,4161
8510184,8510179,TXFE7,128,9912,1,8104,3480,4162
8510197,8510185,TXFE7,128,9912,4,8108,3481,4165
8510197,8510186,TXFE7,128,9912,1,8109,3482,4166
8510197,8510188,TXFE7,128,9912,4,8113,3483,4168
8510197,8510192,TXFE7,128,9911,2,8115,3485,4169
8510209,8510202,TXFE7,128,9912,2,8117,3486,4170
8510222,8510209,TXFE7,128,9912,7,8124,3487,4173
8510234,8510222,TXFE7,128,9912,2,8126,3488,4174
8510234,8510225,TXFE7,128,9912,1,8127,3489,4175
8510247,8510244,TXFE7,128,9912,1,8128,3490,4176
8510247,8510245,TXFE7,128,9912,1,8129,3491,4177
8510247,8510245,TXFE7,128,9912,2,8131,3492,4178
8510259,8510254,TXFE7,128,9912,1,8132,3493,4179
8510297,8510287,TXFE7,128,9913,1,8133,3494,4180
8510322,8510319,TXFE7,128,9913,1,8134,3495,4181
8510372,8510370,TXFE7,128,9912,1,8135,3496,4182
8510434,8510429,TXFE7,128,9913,1,8136,3497,4183
8510447,8510435,TXFE7,128,9913,4,8140,3498,4187
8510447,8510437,TXFE7,128,9912,2,8142,3499,4188
8510547,8510535,TXFE7,128,9913,1,8143,3500,4189
8510597,8510592,TXFE7,128,9912,2,8145,3502,4190
8510672,8510670,TXFE7,128,9912,1,8146,3503,4191
8510734,8510731,TXFE7,128,9912,1,8147,3504,4192
8510834,8510831,TXFE7,128,9913,1,8148,3505,4193
8510859,8510849,TXFE7,128,9912,1,8149,3506,4194
8510897,8510885,TXFE7,128,9912,1,8150,3507,4195
8510972,8510964,TXFE7,128,9912,1,8151,3508,4196
8511097,8511091,TXFE7,128,9913,1,8152,3509,4197
8511122,8511111,TXFE7,128,9912,4,8156,3510,4198
8511184,8511180,TXFE7,128,9912,2,8158,3512,4199
8511209,8511205,TXFE7,128,9912,1,8159,3513,4200
8511297,8511288,TXFE7,128,9912,1,8160,3514,4201
8511359,8511358,TXFE7,128,9912,8,8168,3518,4202
8511372,8511370,TXFE7,128,9913,1,8169,3519,4203
8511384,8511372,TXFE7,128,9912,5,8174,3521,4204
8511422,8511413,TXFE7,128,9912,6,8180,3523,4205
8511422,8511421,TXFE7,128,9912,2,8182,3524,4206
8511459,8511447,TXFE7,128,9912,1,8183,3525,4207
8511472,8511468,TXFE7,128,9912,1,8184,3526,4208
8511484,8511475,TXFE7,128,9912,5,8189,3528,4209
8511509,8511500,TXFE7,128,9912,1,8190,3529,4210
8511622,8511610,TXFE7,128,9912,1,8191,3530,4211
8511634,8511622,TXFE7,128,9912,2,8193,3531,4213
8511647,8511646,TXFE7,128,9912,3,8196,3532,4214
8511684,8511674,TXFE7,128,9912,4,8200,3533,4215
8511684,8511675,TXFE7,128,9913,1,8201,3534,4216
8511847,8511844,TXFE7,128,9912,6,8207,3535,4222
8511872,8511859,TXFE7,128,9912,1,8208,3536,4223
8511909,8511908,TXFE7,128,9913,1,8209,3537,4224
8511922,8511914,TXFE7,128,9912,1,8210,3538,4225
8511947,8511944,TXFE7,128,9912,1,8211,3539,4226
8511947,8511946,TXFE7,128,9912,1,8212,3540,4227
8511984,8511983,TXFE7,128,9912,1,8213,3541,4228
8512059,8512058,TXFE7,128,9913,16,8229,3542,4240
8512059,8512059,TXFE7,128,9913,12,8241,3543,4246
8512072,8512060,TXFE7,128,9913,22,8263,3544,4259
8512072,8512060,TXFE7,129,9913,12,8297,3545,4270
8512072,8512060,TXFE7,129,9914,22,8297,3545,4270
8512072,8512064,TXFE7,128,9914,16,8313,3546,4271
8512072,8512067,TXFE7,128,9913,1,8314,3547,4272
8512084,8512074,TXFE7,128,9914,1,8315,3548,4273
8512097,8512084,TXFE7,128,9914,5,8320,3549,4274
8512097,8512087,TXFE7,128,9913,1,8321,3550,4275
8512097,8512093,TXFE7,128,9914,1,8322,3551,4276
8512097,8512095,TXFE7,128,9914,1,8323,3552,4277
8512097,8512095,TXFE7,128,9914,1,8324,3553,4278
8512109,8512097,TXFE7,128,9914,1,8325,3554,4279
8512109,8512100,TXFE7,128,9914,1,8326,3555,4280
8512122,8512113,TXFE7,128,9914,1,8327,3556,4281
8512122,8512114,TXFE7,128,9913,10,8337,3562,4282
8512172,8512159,TXFE7,128,9913,1,8338,3563,4283
8512209,8512204,TXFE7,128,9914,1,8339,3564,4284
8512234,8512228,TXFE7,128,9913,1,8340,3565,4285
8512272,8512269,TXFE7,128,9913,2,8342,3566,4286
8512284,8512276,TXFE7,128,9913,1,8343,3567,4287
8512284,8512282,TXFE7,128,9913,1,8344,3568,4288
8512372,8512368,TXFE7,128,9913,1,8345,3569,4289
8512384,8512376,TXFE7,128,9913,1,8346,3570,4290
8512397,8512390,TXFE7,128,9913,1,8347,3571,4291
8512422,8512413,TXFE7,128,9913,3,8350,3572,4292
8512534,8512529,TXFE7,128,9913,1,8351,3573,4293
8512584,8512582,TXFE7,128,9913,1,8352,3574,4294
8512684,8512674,TXFE7,128,9914,14,8366,3575,4299
8512684,8512681,TXFE7,128,9913,1,8367,3576,4300
8512859,8512853,TXFE7,128,9913,1,8368,3577,4301
8512959,8512957,TXFE7,128,9913,1,8369,3578,4302
8513009,8513006,TXFE7,128,9914,1,8370,3579,4303
8513047,8513041,TXFE7,128,9913,1,8371,3580,4304
8513222,8513216,TXFE7,128,9913,1,8372,3581,4305
8513247,8513240,TXFE7,128,9914,2,8374,3582,4306
8513247,8513240,TXFE7,128,9914,1,8375,3583,4307
8513247,8513240,TXFE7,128,9914,1,8376,3584,4308
8513259,8513256,TXFE7,128,9914,1,8377,3585,4309
8513284,8513278,TXFE7,128,9913,1,8378,3586,4310
8513284,8513279,TXFE7,128,9914,45,8423,3587,4337
8513297,8513284,TXFE7,128,9914,2,8425,3588,4339
8513322,8513321,TXFE7,128,9914,5,8430,3591,4340
8513334,8513325,TXFE7,128,9915,1,8431,3592,4341
8513397,8513393,TXFE7,128,9915,1,8432,3593,4342
8513409,8513398,TXFE7,128,9914,1,8433,3594,4343
8513409,8513409,TXFE7,128,9915,1,8434,3595,4344
8513434,8513422,TXFE7,128,9915,2,8436,3596,4346
8513472,8513459,TXFE7,128,9915,4,8440,3597,4349
8513484,8513476,TXFE7,128,9915,2,8442,3598,4350
8513497,8513491,TXFE7,128,9915,5,8447,3599,4351
8513509,8513497,TXFE7,128,9915,66,8513,3600,4398
8513509,8513505,TXFE7,128,9916,1,8514,3601,4399
8513509,8513507,TXFE7,128,9915,1,8515,3602,4400
8513522,8513510,TXFE7,128,9916,15,8530,3603,4406
8513522,8513510,TXFE7,128,9916,13,8543,3604,4412
8513522,8513517,TXFE7,128,9916,1,8544,3605,4413
8513522,8513517,TXFE7,128,9916,1,8545,3606,4414
8513522,8513519,TXFE7,128,9916,9,8554,3607,4418
8513522,8513521,TXFE7,128,9916,1,8555,3608,4419
8513522,8513521,TXFE7,128,9916,1,8556,3609,4420
8513522,8513521,TXFE7,128,9916,2,8558,3610,4422
8513522,8513522,TXFE7,128,9916,2,8560,3611,4423
8513534,8513522,TXFE7,128,9916,2,8562,3612,4425
8513534,8513522,TXFE7,128,9916,1,8563,3613,4426
8513534,8513522,TXFE7,128,9916,1,8564,3614,4427
8513534,8513522,TXFE7,128,9916,2,8566,3615,4429
8513534,8513522,TXFE7,128,9916,2,8568,3616,4431
8513534,8513523,TXFE7,128,9916,7,8575,3617,4437
8513534,8513531,TXFE7,128,9916,6,8581,3618,4443
8513547,8513534,TXFE7,128,9916,2,8583,3619,4445
8513547,8513534,TXFE7,128,9916,2,8585,3620,4447
8513547,8513534,TXFE7,128,9916,1,8586,3621,4448
8513547,8513534,TXFE7,128,9916,1,8587,3622,4449
8513547,8513535,TXFE7,128,9917,7,8594,3623,4455
8513547,8513535,TXFE7,128,9917,10,8604,3624,4461
8513547,8513539,TXFE7,128,9917,1,8605,3625,4462
8513547,8513540,TXFE7,128,9917,1,8606,3626,4463
8513547,8513540,TXFE7,128,9917,1,8607,3627,4464
8513547,8513546,TXFE7,128,9916,2,8609,3629,4465
8513559,8513547,TXFE7,128,9917,7,8616,3630,4471
8513559,8513548,TXFE7,128,9917,12,8628,3631,4481
