資訊時間,成交時間,商品代號,ITEM,成交價,成交量,總量,買單量,賣單量
8450084,8450071,TXFE7,128,9931,1,1315,400,663
8450084,8450071,TXFE7,128,9931,2,1317,401,664
8450084,8450071,TXFE7,128,9930,4,1321,404,665
8450084,8450071,TXFE7,128,9930,6,1327,405,666
8450084,8450071,TXFE7,128,9930,2,1329,407,667
8450084,8450071,TXFE7,128,9931,5,1334,408,669
8450084,8450074,TXFE7,128,9932,2,1336,409,671
8450084,8450075,TXFE7,128,9933,1,1337,410,672
8450084,8450076,TXFE7,129,9933,1,1339,411,674
8450084,8450076,TXFE7,129,9934,1,1339,411,674
8450084,8450081,TXFE7,128,9933,1,1340,412,675
8450084,8450082,TXFE7,128,9933,5,1345,413,676
8450084,8450083,TXFE7,129,9931,1,1347,415,677
8450084,8450083,TXFE7,129,9930,1,1347,415,677
8450096,8450084,TXFE7,128,9929,2,1349,416,678
8450096,8450084,TXFE7,128,9930,2,1351,417,679
8450096,8450087,TXFE7,128,9930,2,1353,418,680
8450096,8450090,TXFE7,128,9930,3,1356,419,681
8450096,8450090,TXFE7,128,9929,1,1357,420,682
8450096,8450091,TXFE7,128,9929,1,1358,421,683
8450096,8450093,TXFE7,132,9929,1,1364,422,689
8450096,8450093,TXFE7,132,9930,1,1364,422,689
8450096,8450093,TXFE7,132,9931,2,1364,422,689
8450096,8450093,TXFE7,132,9932,1,1364,422,689
8450096,8450093,TXFE7,132,9933,1,1364,422,689
8450096,8450094,TXFE7,128,9933,17,1381,423,696
8450096,8450095,TXFE7,128,9933,2,1383,424,697
8450096,8450095,TXFE7,128,9933,1,1384,425,698
8450096,8450096,TXFE7,128,9933,1,1385,426,699
8450096,8450096,TXFE7,128,9933,2,1387,427,700
8450109,8450096,TXFE7,128,9933,2,1389,428,701
8450109,8450096,TXFE7,128,9933,1,1390,429,702
8450109,8450096,TXFE7,128,9933,2,1392,430,703
8450109,8450098,TXFE7,128,9934,2,1394,431,705
8450109,8450100,TXFE7,128,9933,1,1395,432,706
8450109,8450104,TXFE7,128,9933,1,1396,433,707
8450109,8450105,TXFE7,128,9933,1,1397,434,708
8450121,8450114,TXFE7,128,9933,1,1398,435,709
8450121,8450115,TXFE7,129,9934,6,1406,436,716
8450121,8450115,TXFE7,129,9935,2,1406,436,716
8450121,8450115,TXFE7,128,9933,6,1412,437,717
8450121,8450116,TXFE7,128,9933,4,1416,439,718
8450121,8450118,TXFE7,128,9933,1,1417,440,719
8450121,8450119,TXFE7,128,9935,1,1418,441,720
8450134,8450122,TXFE7,128,9933,1,1419,442,721
8450134,8450126,TXFE7,129,9934,3,1435,443,729
8450134,8450126,TXFE7,129,9935,13,1435,443,729
8450134,8450127,TXFE7,128,9935,1,1436,444,730
8450134,8450128,TXFE7,128,9935,8,1444,445,736
8450134,8450129,TXFE7,128,9934,1,1445,446,737
8450134,8450130,TXFE7,128,9935,1,1446,447,738
8450134,8450130,TXFE7,128,9935,2,1448,448,740
8450134,8450131,TXFE7,128,9934,1,1449,449,741
8450134,8450131,TXFE7,128,9934,1,1450,450,742
8450134,8450131,TXFE7,128,9935,1,1451,451,743
8450134,8450133,TXFE7,128,9934,1,1452,452,744
8450146,8450135,TXFE7,128,9935,1,1453,453,745
8450146,8450136,TXFE7,128,9934,1,1454,454,746
8450146,8450138,TXFE7,129,9934,1,1464,458,747
8450146,8450138,TXFE7,129,9933,9,1464,458,747
8450146,8450139,TXFE7,128,9935,10,1474,459,754
8450146,8450143,TXFE7,128,9934,1,1475,460,755
8450146,8450143,TXFE7,128,9934,1,1476,461,756
8450146,8450144,TXFE7,129,9934,1,1481,463,757
8450146,8450144,TXFE7,129,9933,4,1481,463,757
8450146,8450144,TXFE7,129,9935,5,1489,464,761
8450146,8450144,TXFE7,129,9936,3,1489,464,761
8450146,8450145,TXFE7,128,9933,1,1490,465,762
8450159,8450147,TXFE7,128,9936,1,1491,466,763
8450159,8450152,TXFE7,129,9935,3,1496,467,765
8450159,8450152,TXFE7,129,9936,2,1496,467,765
8450159,8450154,TXFE7,128,9935,1,1497,468,766
8450171,8450159,TXFE7,128,9933,1,1498,469,767
8450171,8450163,TXFE7,129,9934,2,1506,470,772
8450171,8450163,TXFE7,129,9935,6,1506,470,772
8450171,8450165,TXFE7,128,9933,2,1508,471,773
8450184,8450174,TXFE7,128,9933,1,1509,472,774
8450184,8450177,TXFE7,128,9933,1,1510,473,775
8450184,8450177,TXFE7,128,9933,1,1511,474,776
8450196,8450184,TXFE7,128,9934,1,1512,475,777
8450196,8450187,TXFE7,128,9933,3,1515,476,778
8450196,8450195,TXFE7,128,9933,1,1516,477,779
8450209,8450197,TXFE7,128,9934,1,1517,478,780
8450209,8450199,TXFE7,128,9933,2,1519,479,781
8450209,8450199,TXFE7,128,9933,1,1520,480,782
8450209,8450200,TXFE7,128,9934,2,1522,481,783
8450209,8450205,TXFE7,128,9933,1,1523,482,784
8450209,8450206,TXFE7,128,9934,1,1524,483,785
8450209,8450207,TXFE7,128,9934,2,1526,484,786
8450221,8450212,TXFE7,128,9934,2,1528,485,787
8450221,8450221,TXFE7,128,9934,5,1533,486,789
8450234,8450225,TXFE7,129,9934,4,1538,487,792
8450234,8450225,TXFE7,129,9935,1,1538,487,792
8450234,8450227,TXFE7,128,9934,1,1539,488,793
8450246,8450235,TXFE7,128,9934,1,1540,489,794
8450246,8450236,TXFE7,128,9934,1,1541,490,795
8450246,8450238,TXFE7,129,9935,9,1565,491,808
8450246,8450238,TXFE7,129,9936,15,1565,491,808
8450246,8450245,TXFE7,128,9934,1,1566,492,809
8450259,8450246,TXFE7,128,9936,2,1568,493,811
8450259,8450252,TXFE7,128,9934,10,1578,498,812
8450259,8450254,TXFE7,128,9934,1,1579,499,813
8450271,8450263,TXFE7,128,9934,1,1580,500,814
8450271,8450263,TXFE7,128,9935,6,1586,501,817
8450271,8450267,TXFE7,128,9936,1,1587,502,818
8450271,8450269,TXFE7,128,9935,1,1588,503,819
8450284,8450273,TXFE7,128,9935,2,1590,504,820
8450284,8450280,TXFE7,128,9935,1,1591,505,821
8450284,8450280,TXFE7,128,9936,2,1593,506,823
8450284,8450283,TXFE7,128,9935,1,1594,507,824
8450284,8450283,TXFE7,128,9936,1,1595,508,825
8450296,8450294,TXFE7,128,9935,6,1601,509,827
8450321,8450309,TXFE7,128,9934,6,1607,512,828
8450321,8450317,TXFE7,128,9935,1,1608,513,829
8450321,8450320,TXFE7,128,9933,2,1610,514,830
8450334,8450327,TXFE7,128,9934,1,1611,515,831
8450334,8450327,TXFE7,128,9934,2,1613,516,832
8450334,8450328,TXFE7,129,9935,11,1637,517,846
8450334,8450328,TXFE7,129,9936,13,1637,517,846
8450334,8450329,TXFE7,128,9934,1,1638,518,847
8450334,8450330,TXFE7,128,9936,1,1639,519,848
8450346,8450334,TXFE7,128,9935,3,1642,520,850
8450346,8450334,TXFE7,128,9935,3,1645,521,851
8450346,8450335,TXFE7,128,9934,1,1646,522,852
8450346,8450342,TXFE7,128,9933,1,1647,523,853
8450359,8450347,TXFE7,128,9935,2,1649,524,854
8450359,8450350,TXFE7,129,9934,3,1654,528,855
8450359,8450350,TXFE7,129,9933,2,1654,528,855
8450359,8450350,TXFE7,128,9934,1,1655,529,856
8450359,8450351,TXFE7,128,9934,4,1659,530,857
8450359,8450355,TXFE7,129,9934,1,1661,532,858
8450359,8450355,TXFE7,129,9933,1,1661,532,858
8450359,8450355,TXFE7,128,9935,4,1665,533,861
8450371,8450360,TXFE7,128,9934,2,1667,534,862
8450371,8450360,TXFE7,128,9935,6,1673,535,867
8450371,8450360,TXFE7,128,9935,1,1674,536,868
8450371,8450364,TXFE7,128,9934,1,1675,537,869
8450371,8450365,TXFE7,128,9933,1,1676,538,870
8450371,8450370,TXFE7,128,9933,1,1677,539,871
8450384,8450375,TXFE7,128,9935,1,1678,540,872
8450384,8450382,TXFE7,128,9935,2,1680,541,873
8450396,8450391,TXFE7,128,9935,10,1690,542,879
8450396,8450393,TXFE7,129,9935,2,1694,543,881
8450396,8450393,TXFE7,129,9936,2,1694,543,881
8450396,8450393,TXFE7,129,9936,2,1702,544,884
8450396,8450393,TXFE7,129,9937,6,1702,544,884
8450396,8450394,TXFE7,128,9937,3,1705,545,885
8450409,8450401,TXFE7,128,9935,1,1706,546,886
8450409,8450401,TXFE7,129,9936,2,1711,547,889
8450409,8450401,TXFE7,129,9937,3,1711,547,889
8450409,8450405,TXFE7,128,9936,1,1712,548,890
8450409,8450406,TXFE7,128,9937,1,1713,549,891
8450409,8450406,TXFE7,128,9937,1,1714,550,892
8450409,8450407,TXFE7,128,9937,2,1716,551,894
8450421,8450412,TXFE7,128,9935,1,1717,552,895
8450421,8450413,TXFE7,128,9935,1,1718,553,896
8450421,8450414,TXFE7,128,9937,1,1719,554,897
8450421,8450415,TXFE7,128,9937,2,1721,555,899
8450421,8450419,TXFE7,128,9936,1,1722,556,900
8450421,8450419,TXFE7,128,9937,2,1724,557,901
8450421,8450419,TXFE7,128,9935,1,1725,558,902
8450434,8450421,TXFE7,128,9937,1,1726,559,903
8450434,8450424,TXFE7,128,9935,2,1728,560,904
8450434,8450428,TXFE7,129,9937,11,1752,561,918
8450434,8450428,TXFE7,129,9938,13,1752,561,918
8450434,8450430,TXFE7,128,9938,24,1776,562,931
8450434,8450433,TXFE7,128,9937,1,1777,563,932
8450434,8450433,TXFE7,128,9938,3,1780,564,935
8450446,8450434,TXFE7,128,9938,1,1781,565,936
8450446,8450434,TXFE7,128,9939,1,1782,566,937
8450446,8450437,TXFE7,128,9938,3,1785,567,939
8450446,8450437,TXFE7,129,9938,1,1790,568,944
8450446,8450437,TXFE7,129,9939,4,1790,568,944
8450446,8450441,TXFE7,128,9939,1,1791,569,945
8450459,8450448,TXFE7,128,9938,1,1792,570,946
8450459,8450451,TXFE7,128,9939,5,1797,571,949
8450459,8450451,TXFE7,128,9937,2,1799,573,950
8450459,8450451,TXFE7,128,9937,1,1800,574,951
8450459,8450456,TXFE7,128,9937,3,1803,575,952
8450459,8450457,TXFE7,128,9937,1,1804,576,953
8450459,8450457,TXFE7,128,9937,1,1805,577,954
8450459,8450457,TXFE7,128,9937,1,1806,578,955
8450459,8450458,TXFE7,128,9937,2,1808,579,956
8450471,8450459,TXFE7,128,9936,1,1809,580,957
8450471,8450459,TXFE7,128,9936,1,1810,581,958
8450471,8450461,TXFE7,128,9938,1,1811,582,959
8450471,8450461,TXFE7,128,9936,1,1812,583,960
8450471,8450469,TXFE7,128,9938,1,1813,584,961
8450471,8450469,TXFE7,128,9936,9,1822,586,962
8450471,8450470,TXFE7,128,9938,1,1823,587,963
8450484,8450480,TXFE7,128,9936,1,1824,588,964
8450484,8450480,TXFE7,128,9936,1,1825,589,965
8450484,8450484,TXFE7,128,9938,3,1828,590,968
8450496,8450486,TXFE7,129,9937,1,1834,591,970
8450496,8450486,TXFE7,129,9938,5,1834,591,970
8450496,8450487,TXFE7,128,9938,3,1837,592,972
8450496,8450488,TXFE7,128,9938,3,1840,593,973
8450496,8450488,TXFE7,128,9939,1,1841,594,974
8450496,8450489,TXFE7,128,9939,2,1843,595,975
8450509,8450498,TXFE7,128,9939,15,1858,596,984
8450509,8450498,TXFE7,128,9939,10,1868,597,990
8450509,8450501,TXFE7,128,9939,1,1869,598,991
8450509,8450507,TXFE7,128,9939,4,1873,599,993
8450509,8450507,TXFE7,128,9939,1,1874,600,994
8450521,8450509,TXFE7,128,9940,1,1875,601,995
8450521,8450511,TXFE7,129,9939,2,1880,604,996
8450521,8450511,TXFE7,129,9938,3,1880,604,996
8450521,8450512,TXFE7,128,9938,1,1881,605,997
8450534,8450521,TXFE7,128,9939,1,1882,606,998
8450534,8450533,TXFE7,128,9940,30,1912,607,1011
8450546,8450534,TXFE7,128,9940,3,1915,608,1012
8450546,8450534,TXFE7,128,9940,3,1918,609,1014
8450546,8450534,TXFE7,128,9939,1,1919,610,1015
8450546,8450535,TXFE7,128,9939,1,1920,611,1016
8450546,8450537,TXFE7,128,9940,8,1928,612,1020
8450546,8450537,TXFE7,129,9940,10,1942,613,1029
8450546,8450537,TXFE7,129,9941,4,1942,613,1029
8450546,8450540,TXFE7,129,9940,1,1947,614,1031
8450546,8450540,TXFE7,129,9941,4,1947,614,1031
8450546,8450542,TXFE7,128,9939,1,1948,615,1032
8450546,8450544,TXFE7,129,9941,2,1952,616,1036
8450546,8450544,TXFE7,129,9942,2,1952,616,1036
8450546,8450544,TXFE7,128,9942,4,1956,617,1039
8450559,8450551,TXFE7,129,9941,4,1961,618,1041
8450559,8450551,TXFE7,129,9942,1,1961,618,1041
8450559,8450551,TXFE7,128,9939,2,1963,619,1042
8450559,8450552,TXFE7,129,9941,2,1968,620,1045
8450559,8450552,TXFE7,129,9942,3,1968,620,1045
8450559,8450552,TXFE7,128,9939,1,1969,621,1046
8450559,8450553,TXFE7,128,9942,8,1977,622,1054
8450559,8450553,TXFE7,128,9939,1,1978,623,1055
8450559,8450556,TXFE7,128,9942,10,1988,624,1060
8450559,8450556,TXFE7,128,9942,1,1989,625,1061
8450571,8450563,TXFE7,128,9940,1,1990,626,1062
8450571,8450565,TXFE7,128,9940,1,1991,627,1063
8450571,8450568,TXFE7,128,9940,1,1992,628,1064
8450584,8450571,TXFE7,128,9940,1,1993,629,1065
8450584,8450571,TXFE7,128,9942,2,1995,630,1067
8450584,8450572,TXFE7,128,9940,1,1996,631,1068
8450584,8450572,TXFE7,128,9940,2,1998,632,1069
8450584,8450574,TXFE7,128,9942,1,1999,633,1070
8450584,8450574,TXFE7,128,9940,1,2000,634,1071
8450584,8450581,TXFE7,128,9940,1,2001,635,1072
8450584,8450582,TXFE7,128,9942,2,2003,636,1074
8450596,8450586,TXFE7,128,9941,1,2004,637,1075
8450596,8450588,TXFE7,128,9941,1,2005,638,1076
8450596,8450588,TXFE7,128,9940,1,2006,639,1077
8450596,8450596,TXFE7,128,9942,1,2007,640,1078
8450596,8450596,TXFE7,128,9942,2,2009,641,1079
8450609,8450606,TXFE7,128,9940,2,2011,642,1080
8450609,8450607,TXFE7,128,9940,1,2012,643,1081
8450609,8450607,TXFE7,128,9942,5,2017,644,1085
8450621,8450610,TXFE7,128,9942,1,2018,645,1086
8450621,8450611,TXFE7,128,9942,1,2019,646,1087
8450621,8450613,TXFE7,128,9941,1,2020,647,1088
8450621,8450614,TXFE7,128,9941,4,2024,648,1089
8450621,8450620,TXFE7,128,9941,1,2025,649,1090
8450634,8450622,TXFE7,128,9942,3,2028,650,1092
8450634,8450623,TXFE7,128,9942,2,2030,651,1093
8450634,8450623,TXFE7,128,9940,2,2032,653,1094
8450634,8450632,TXFE7,129,9942,2,2040,654,1099
8450634,8450632,TXFE7,129,9943,6,2040,654,1099
8450646,8450635,TXFE7,128,9943,1,2041,655,1100
8450646,8450635,TXFE7,128,9943,1,2042,656,1101
8450646,8450638,TXFE7,128,9943,5,2047,657,1102
8450646,8450641,TXFE7,129,9942,1,2055,658,1104
8450646,8450641,TXFE7,129,9943,7,2055,658,1104
8450646,8450641,TXFE7,128,9941,3,2058,659,1105
8450646,8450645,TXFE7,128,9943,1,2059,660,1106
8450659,8450647,TXFE7,129,9942,2,2076,661,1109
8450659,8450647,TXFE7,129,9943,15,2076,661,1109
8450659,8450647,TXFE7,129,9943,8,2085,662,1115
8450659,8450647,TXFE7,129,9944,1,2085,662,1115
8450659,8450647,TXFE7,128,9944,6,2091,663,1119
8450659,8450649,TXFE7,128,9941,2,2093,665,1120
8450659,8450649,TXFE7,128,9941,1,2094,666,1121
8450659,8450651,TXFE7,128,9944,8,2102,667,1123
8450659,8450658,TXFE7,128,9942,1,2103,668,1124
8450671,8450659,TXFE7,128,9942,1,2104,669,1125
8450671,8450659,TXFE7,128,9942,2,2106,670,1126
8450671,8450661,TXFE7,129,9943,1,2111,671,1130
8450671,8450661,TXFE7,129,9944,4,2111,671,1130
8450671,8450663,TXFE7,128,9942,4,2115,673,1131
8450671,8450663,TXFE7,128,9942,2,2117,674,1132
8450671,8450664,TXFE7,128,9944,5,2122,675,1135
8450671,8450670,TXFE7,128,9944,8,2130,676,1137
8450684,8450671,TXFE7,128,9944,3,2133,677,1138
8450684,8450672,TXFE7,128,9944,1,2134,678,1139
8450684,8450672,TXFE7,128,9942,1,2135,679,1140
8450684,8450677,TXFE7,128,9942,1,2136,680,1141
8450684,8450680,TXFE7,129,9944,2,2150,681,1149
8450684,8450680,TXFE7,129,9945,12,2150,681,1149
8450684,8450683,TXFE7,128,9945,8,2158,682,1154
8450696,8450684,TXFE7,128,9945,2,2160,683,1156
8450696,8450686,TXFE7,129,9944,1,2165,684,1160
8450696,8450686,TXFE7,129,9945,4,2165,684,1160
8450696,8450687,TXFE7,128,9943,5,2170,686,1161
8450696,8450689,TXFE7,128,9945,3,2173,687,1163
8450696,8450690,TXFE7,128,9945,2,2175,688,1165
8450696,8450691,TXFE7,128,9946,6,2181,689,1169
8450696,8450693,TXFE7,128,9946,4,2185,690,1170
8450709,8450699,TXFE7,128,9946,20,2205,691,1171
8450709,8450699,TXFE7,128,9946,1,2206,692,1172
8450709,8450702,TXFE7,128,9946,5,2211,693,1175
8450709,8450705,TXFE7,128,9946,6,2217,694,1177
8450709,8450705,TXFE7,128,9946,4,2221,695,1179
8450709,8450706,TXFE7,128,9946,6,2227,696,1180
8450709,8450708,TXFE7,128,9946,2,2229,697,1182
8450721,8450709,TXFE7,128,9945,1,2230,698,1183
8450721,8450712,TXFE7,128,9944,1,2231,699,1184
8450721,8450712,TXFE7,128,9946,1,2232,700,1185
8450721,8450713,TXFE7,129,9946,1,2234,701,1187
8450721,8450713,TXFE7,129,9947,1,2234,701,1187
8450721,8450713,TXFE7,128,9944,1,2235,702,1188
8450721,8450713,TXFE7,128,9947,2,2237,703,1189
8450721,8450715,TXFE7,128,9944,1,2238,704,1190
8450721,8450715,TXFE7,128,9944,1,2239,705,1191
8450721,8450715,TXFE7,128,9944,1,2240,706,1192
8450721,8450717,TXFE7,128,9944,1,2241,707,1193
8450721,8450719,TXFE7,128,9944,1,2242,708,1194
8450734,8450725,TXFE7,129,9946,1,2247,709,1197
8450734,8450725,TXFE7,129,9947,4,2247,709,1197
8450734,8450727,TXFE7,128,9947,2,2249,710,1198
8450746,8450737,TXFE7,128,9945,9,2258,714,1199
8450746,8450738,TXFE7,128,9947,8,2266,715,1203
8450746,8450739,TXFE7,128,9947,6,2272,716,1206
8450746,8450739,TXFE7,128,9945,5,2277,718,1207
8450746,8450741,TXFE7,128,9947,1,2278,719,1208
8450746,8450742,TXFE7,128,9944,1,2279,720,1209
8450746,8450746,TXFE7,128,9947,6,2285,721,1212
8450759,8450747,TXFE7,128,9945,1,2286,722,1213
8450759,8450750,TXFE7,128,9946,1,2287,723,1214
8450759,8450753,TXFE7,128,9946,1,2288,724,1215
8450759,8450753,TXFE7,128,9945,1,2289,725,1216
8450759,8450753,TXFE7,128,9946,1,2290,726,1217
8450759,8450757,TXFE7,128,9946,2,2292,727,1218
8450771,8450759,TXFE7,128,9945,1,2293,728,1219
8450771,8450759,TXFE7,128,9945,1,2294,729,1220
8450771,8450759,TXFE7,128,9946,1,2295,730,1221
8450771,8450760,TXFE7,128,9944,2,2297,731,1222
8450771,8450767,TXFE7,128,9946,1,2298,732,1223
8450771,8450767,TXFE7,128,9946,1,2299,733,1224
8450771,8450769,TXFE7,129,9945,1,2301,735,1225
8450771,8450769,TXFE7,129,9944,1,2301,735,1225
8450784,8450772,TXFE7,128,9944,1,2302,736,1226
8450784,8450772,TXFE7,128,9944,5,2307,739,1227
8450784,8450774,TXFE7,128,9944,1,2308,740,1228
8450784,8450776,TXFE7,128,9944,2,2310,742,1229
8450784,8450779,TXFE7,128,9945,1,2311,743,1230
8450784,8450780,TXFE7,128,9945,5,2316,744,1234
8450796,8450784,TXFE7,128,9944,1,2317,745,1235
8450796,8450790,TXFE7,128,9944,2,2319,747,1236
8450796,8450794,TXFE7,128,9943,1,2320,748,1237
8450796,8450795,TXFE7,129,9944,3,2328,749,1239
8450796,8450795,TXFE7,129,9945,5,2328,749,1239
8450809,8450806,TXFE7,128,9944,2,2330,750,1240
8450809,8450806,TXFE7,128,9944,1,2331,751,1241
8450821,8450814,TXFE7,128,9944,1,2332,752,1242
8450834,8450829,TXFE7,128,9943,1,2333,753,1243
8450834,8450829,TXFE7,128,9944,1,2334,754,1244
8450846,8450837,TXFE7,128,9943,3,2337,756,1245
8450846,8450845,TXFE7,128,9943,1,2338,757,1246
8450859,8450854,TXFE7,128,9943,1,2339,758,1247
8450859,8450854,TXFE7,128,9943,2,2341,759,1248
8450859,8450856,TXFE7,128,9944,1,2342,760,1249
8450859,8450858,TXFE7,128,9943,1,2343,761,1250
8450871,8450860,TXFE7,129,9944,6,2355,762,1257
8450871,8450860,TXFE7,129,9945,6,2355,762,1257
8450871,8450863,TXFE7,128,9943,2,2357,764,1258
8450871,8450864,TXFE7,128,9945,3,2360,765,1261
8450884,8450874,TXFE7,128,9943,1,2361,766,1262
8450884,8450874,TXFE7,128,9944,1,2362,767,1263
8450884,8450877,TXFE7,128,9944,1,2363,768,1264
8450884,8450882,TXFE7,128,9943,5,2368,771,1265
8450896,8450892,TXFE7,128,9943,1,2369,772,1266
8450909,8450898,TXFE7,128,9944,1,2370,773,1267
8450909,8450901,TXFE7,128,9944,1,2371,774,1268
8450909,8450904,TXFE7,128,9943,1,2372,775,1269
8450909,8450904,TXFE7,128,9945,1,2373,776,1270
8450909,8450905,TXFE7,128,9943,3,2376,778,1271
8450909,8450905,TXFE7,128,9945,2,2378,779,1272
8450909,8450905,TXFE7,128,9945,2,2380,780,1274
8450909,8450907,TXFE7,128,9945,2,2382,781,1276
8450909,8450908,TXFE7,128,9945,1,2383,782,1277
8450909,8450908,TXFE7,128,9945,1,2384,783,1278
8450909,8450908,TXFE7,128,9945,2,2386,784,1279
8450921,8450909,TXFE7,128,9944,2,2388,785,1280
8450921,8450909,TXFE7,128,9945,2,2390,786,1282
8450921,8450911,TXFE7,128,9945,1,2391,787,1283
