資訊時間,成交時間,商品代號,ITEM,成交價,成交量,總量,買單量,賣單量
8450304,8450302,TXFE7,128,9920,1,785,314,299
8450329,8450318,TXFE7,128,9919,5,790,315,300
8450329,8450321,TXFE7,128,9919,2,792,316,301
8450342,8450329,TXFE7,128,9919,1,793,317,302
8450342,8450332,TXFE7,128,9920,2,795,318,304
8450379,8450371,TXFE7,128,9919,12,807,322,305
8450392,8450385,TXFE7,130,9919,10,831,333,306
8450392,8450385,TXFE7,130,9918,12,831,333,306
8450392,8450385,TXFE7,130,9917,2,831,333,306
8450392,8450389,TXFE7,128,9919,3,834,334,309
8450404,8450392,TXFE7,128,9919,1,835,335,310
8450404,8450395,TXFE7,128,9919,1,836,336,311
8450417,8450411,TXFE7,128,9919,7,843,337,313
8450417,8450414,TXFE7,128,9919,4,847,338,314
8450417,8450415,TXFE7,128,9919,2,849,339,315
8450429,8450421,TXFE7,128,9919,2,851,340,316
8450429,8450422,TXFE7,128,9920,1,852,341,317
8450442,8450438,TXFE7,128,9919,1,853,342,318
8450454,8450442,TXFE7,128,9919,6,859,343,319
8450454,8450444,TXFE7,128,9919,1,860,344,320
8450454,8450450,TXFE7,128,9919,3,863,346,321
8450454,8450451,TXFE7,128,9919,6,869,348,322
8450454,8450451,TXFE7,128,9918,8,877,352,323
8450454,8450451,TXFE7,129,9919,1,880,353,326
8450454,8450451,TXFE7,129,9920,2,880,353,326
8450467,8450458,TXFE7,128,9919,1,881,354,327
8450467,8450460,TXFE7,129,9919,2,885,355,330
8450467,8450460,TXFE7,129,9920,2,885,355,330
8450467,8450466,TXFE7,128,9918,2,887,357,331
8450492,8450479,TXFE7,128,9919,3,890,358,332
8450504,8450493,TXFE7,129,9919,1,900,365,333
8450504,8450493,TXFE7,129,9918,9,900,365,333
8450504,8450493,TXFE7,129,9918,8,915,370,334
8450504,8450493,TXFE7,129,9917,7,915,370,334
8450504,8450493,TXFE7,128,9920,1,916,371,335
8450504,8450502,TXFE7,128,9919,1,917,372,336
8450517,8450514,TXFE7,129,9918,3,923,376,337
8450517,8450514,TXFE7,129,9917,3,923,376,337
8450542,8450536,TXFE7,129,9917,3,928,380,338
8450542,8450536,TXFE7,129,9916,2,928,380,338
8450542,8450539,TXFE7,128,9917,1,929,381,339
8450554,8450542,TXFE7,128,9918,2,931,382,340
8450554,8450542,TXFE7,128,9918,1,932,383,341
8450554,8450544,TXFE7,129,9917,2,956,393,342
8450554,8450544,TXFE7,129,9916,22,956,393,342
8450554,8450550,TXFE7,128,9918,2,958,394,343
8450554,8450554,TXFE7,129,9917,1,961,396,344
8450554,8450554,TXFE7,129,9916,2,961,396,344
8450567,8450557,TXFE7,128,9916,1,962,397,345
8450579,8450576,TXFE7,128,9916,1,963,398,346
8450579,8450578,TXFE7,128,9916,1,964,399,347
8450592,8450581,TXFE7,128,9916,1,965,400,348
8450604,8450598,TXFE7,128,9916,1,966,401,349
8450604,8450599,TXFE7,128,9916,1,967,402,350
8450679,8450673,TXFE7,128,9917,5,972,403,351
8450692,8450679,TXFE7,128,9917,1,973,404,352
8450692,8450683,TXFE7,128,9918,1,974,405,353
8450692,8450684,TXFE7,128,9916,3,977,408,354
8450692,8450685,TXFE7,128,9916,1,978,409,355
8450704,8450696,TXFE7,128,9916,4,982,410,356
8450704,8450696,TXFE7,128,9916,1,983,411,357
8450704,8450699,TXFE7,129,9917,1,985,412,359
8450704,8450699,TXFE7,129,9918,1,985,412,359
8450704,8450703,TXFE7,128,9916,2,987,413,360
8450704,8450704,TXFE7,128,9916,2,989,414,361
8450717,8450704,TXFE7,128,9916,2,991,416,362
8450717,8450707,TXFE7,128,9916,2,993,418,363
8450717,8450708,TXFE7,128,9916,2,995,420,364
8450742,8450730,TXFE7,129,9917,3,1007,421,367
8450742,8450730,TXFE7,129,9918,9,1007,421,367
8450742,8450742,TXFE7,128,9916,2,1009,423,368
8450754,8450743,TXFE7,128,9916,3,1012,425,369
8450754,8450746,TXFE7,128,9916,1,1013,426,370
8450754,8450747,TXFE7,128,9916,5,1018,431,371
8450754,8450748,TXFE7,128,9917,1,1019,432,372
8450754,8450752,TXFE7,128,9916,1,1020,433,373
8450767,8450754,TXFE7,128,9917,1,1021,434,374
8450767,8450758,TXFE7,128,9916,1,1022,435,375
8450779,8450770,TXFE7,128,9916,4,1026,437,376
8450779,8450772,TXFE7,128,9915,4,1030,440,377
8450779,8450775,TXFE7,128,9915,4,1034,441,378
8450792,8450790,TXFE7,128,9915,24,1058,448,379
8450804,8450798,TXFE7,128,9915,1,1059,449,380
8450804,8450799,TXFE7,128,9916,1,1060,450,381
8450804,8450801,TXFE7,128,9915,4,1064,454,382
8450804,8450803,TXFE7,128,9915,1,1065,455,383
8450817,8450804,TXFE7,128,9914,1,1066,456,384
8450817,8450805,TXFE7,128,9915,1,1067,457,385
8450817,8450805,TXFE7,128,9914,4,1071,458,386
8450817,8450808,TXFE7,128,9915,1,1072,459,387
8450829,8450818,TXFE7,128,9916,1,1073,460,388
8450842,8450832,TXFE7,128,9915,1,1074,461,389
8450867,8450865,TXFE7,128,9915,1,1075,462,390
8450879,8450876,TXFE7,128,9915,1,1076,463,391
8450892,8450887,TXFE7,128,9916,1,1077,464,392
8450904,8450901,TXFE7,128,9916,2,1079,465,393
8450917,8450906,TXFE7,128,9915,1,1080,466,394
8450929,8450921,TXFE7,128,9915,1,1081,467,395
8450942,8450929,TXFE7,128,9915,1,1082,468,396
8450942,8450929,TXFE7,128,9915,3,1085,469,397
8450954,8450948,TXFE7,128,9915,1,1086,470,398
8450954,8450950,TXFE7,128,9916,1,1087,471,399
8450954,8450953,TXFE7,129,9915,5,1107,482,400
8450954,8450953,TXFE7,129,9914,15,1107,482,400
8450967,8450954,TXFE7,128,9915,1,1108,483,401
8450967,8450957,TXFE7,129,9915,2,1114,487,402
8450967,8450957,TXFE7,129,9914,4,1114,487,402
8450967,8450963,TXFE7,128,9915,1,1115,488,403
8450967,8450966,TXFE7,128,9916,1,1116,489,404
8451029,8451019,TXFE7,129,9915,7,1126,497,405
8451029,8451019,TXFE7,129,9914,3,1126,497,405
8451029,8451028,TXFE7,128,9914,1,1127,498,406
8451042,8451032,TXFE7,128,9914,1,1128,499,407
8451067,8451065,TXFE7,128,9915,1,1129,500,408
8451079,8451067,TXFE7,128,9915,1,1130,501,409
8451079,8451067,TXFE7,128,9915,1,1131,502,410
8451092,8451079,TXFE7,128,9915,1,1132,503,411
8451092,8451082,TXFE7,128,9915,1,1133,504,412
8451092,8451083,TXFE7,128,9915,1,1134,505,413
8451092,8451088,TXFE7,128,9915,1,1135,506,414
8451117,8451104,TXFE7,128,9914,2,1137,507,415
8451117,8451106,TXFE7,128,9914,2,1139,509,416
8451117,8451106,TXFE7,128,9914,2,1141,511,417
8451117,8451108,TXFE7,128,9914,1,1142,512,418
8451117,8451108,TXFE7,128,9914,2,1144,514,419
8451117,8451110,TXFE7,128,9914,2,1146,516,420
8451117,8451111,TXFE7,128,9914,2,1148,518,421
8451117,8451114,TXFE7,128,9914,2,1150,520,422
8451117,8451115,TXFE7,128,9915,1,1151,521,423
8451142,8451129,TXFE7,128,9915,1,1152,522,424
8451167,8451156,TXFE7,128,9916,1,1153,523,425
8451167,8451157,TXFE7,128,9916,1,1154,524,426
8451179,8451171,TXFE7,128,9916,1,1155,525,427
8451204,8451194,TXFE7,129,9915,10,1179,541,428
8451204,8451194,TXFE7,129,9914,14,1179,541,428
8451204,8451197,TXFE7,129,9915,1,1181,542,430
8451204,8451197,TXFE7,129,9916,1,1181,542,430
8451204,8451197,TXFE7,128,9916,1,1182,543,431
8451217,8451204,TXFE7,128,9915,1,1183,544,432
8451217,8451204,TXFE7,128,9915,6,1189,545,433
8451292,8451284,TXFE7,128,9916,3,1192,546,435
8451317,8451304,TXFE7,128,9916,1,1193,547,436
8451329,8451321,TXFE7,128,9916,3,1196,548,438
8451342,8451329,TXFE7,128,9916,1,1197,549,439
8451342,8451331,TXFE7,128,9916,1,1198,550,440
8451342,8451332,TXFE7,128,9917,1,1199,551,441
8451354,8451348,TXFE7,128,9917,1,1200,552,442
8451367,8451363,TXFE7,128,9916,5,1205,553,443
8451379,8451372,TXFE7,128,9916,1,1206,554,444
8451379,8451376,TXFE7,128,9917,10,1216,555,450
8451379,8451377,TXFE7,128,9916,1,1217,556,451
8451392,8451381,TXFE7,128,9916,1,1218,557,452
8451392,8451381,TXFE7,128,9917,1,1219,558,453
8451392,8451385,TXFE7,128,9917,1,1220,559,454
8451392,8451386,TXFE7,128,9917,1,1221,560,455
8451404,8451399,TXFE7,128,9918,1,1222,561,456
8451404,8451403,TXFE7,128,9918,1,1223,562,457
8451417,8451412,TXFE7,128,9918,1,1224,563,458
8451417,8451415,TXFE7,128,9918,1,1225,564,459
8451417,8451417,TXFE7,128,9918,1,1226,565,460
8451442,8451430,TXFE7,128,9918,1,1227,566,461
8451442,8451440,TXFE7,128,9918,1,1228,567,462
8451454,8451449,TXFE7,128,9918,1,1229,568,463
8451467,8451466,TXFE7,128,9918,1,1230,569,464
8451492,8451482,TXFE7,128,9917,1,1231,570,465
8451492,8451483,TXFE7,128,9918,1,1232,571,466
8451492,8451485,TXFE7,128,9917,1,1233,572,467
8451504,8451493,TXFE7,128,9918,1,1234,573,468
8451529,8451529,TXFE7,128,9918,3,1237,574,469
8451542,8451538,TXFE7,128,9918,1,1238,575,470
8451554,8451544,TXFE7,129,9918,2,1246,576,475
8451554,8451544,TXFE7,129,9919,6,1246,576,475
8451554,8451547,TXFE7,129,9918,1,1252,578,476
8451554,8451547,TXFE7,129,9917,5,1252,578,476
8451592,8451583,TXFE7,128,9917,1,1253,579,477
8451604,8451598,TXFE7,129,9918,5,1269,581,478
8451604,8451598,TXFE7,129,9917,11,1269,581,478
8451617,8451604,TXFE7,128,9917,4,1273,582,479
8451617,8451616,TXFE7,128,9917,2,1275,583,480
8451629,8451623,TXFE7,129,9917,9,1295,593,481
8451629,8451623,TXFE7,129,9916,11,1295,593,481
8451642,8451636,TXFE7,128,9917,3,1298,594,484
8451654,8451650,TXFE7,128,9917,1,1299,595,485
8451742,8451741,TXFE7,128,9917,2,1301,596,486
8451754,8451751,TXFE7,128,9916,1,1302,597,487
8451792,8451779,TXFE7,128,9916,23,1325,607,488
8451792,8451784,TXFE7,128,9916,1,1326,608,489
8451854,8451845,TXFE7,128,9916,1,1327,609,490
8451854,8451849,TXFE7,128,9915,1,1328,610,491
8451892,8451884,TXFE7,128,9916,1,1329,611,492
8451904,8451892,TXFE7,128,9916,6,1335,612,496
8451904,8451894,TXFE7,128,9915,12,1347,613,497
8451904,8451895,TXFE7,128,9915,9,1356,614,498
8451904,8451895,TXFE7,128,9915,3,1359,615,499
8451917,8451904,TXFE7,128,9916,1,1360,616,500
8451917,8451904,TXFE7,128,9916,2,1362,617,501
8451929,8451917,TXFE7,128,9915,1,1363,618,502
8451929,8451928,TXFE7,128,9916,1,1364,619,503
8451942,8451934,TXFE7,128,9916,1,1365,620,504
8451992,8451983,TXFE7,128,9915,1,1366,621,505
8451992,8451991,TXFE7,128,9916,1,1367,622,506
8452017,8452008,TXFE7,128,9916,1,1368,623,507
8452029,8452019,TXFE7,128,9915,1,1369,624,508
8452029,8452021,TXFE7,128,9915,1,1370,625,509
8452029,8452027,TXFE7,128,9916,1,1371,626,510
8452104,8452093,TXFE7,129,9916,1,1373,628,511
8452104,8452093,TXFE7,129,9915,1,1373,628,511
8452104,8452095,TXFE7,128,9915,1,1374,629,512
8452104,8452095,TXFE7,128,9915,1,1375,630,513
8452104,8452097,TXFE7,128,9915,1,1376,631,514
8452104,8452099,TXFE7,128,9915,1,1377,632,515
8452104,8452099,TXFE7,128,9915,1,1378,633,516
8452104,8452101,TXFE7,128,9915,1,1379,634,517
8452104,8452101,TXFE7,128,9915,1,1380,635,518
8452129,8452118,TXFE7,128,9915,1,1381,636,519
8452142,8452132,TXFE7,128,9915,1,1382,637,520
8452142,8452136,TXFE7,128,9915,1,1383,638,521
8452154,8452142,TXFE7,128,9915,2,1385,640,522
8452154,8452153,TXFE7,128,9916,2,1387,641,523
8452167,8452156,TXFE7,128,9916,2,1389,642,524
8452167,8452162,TXFE7,128,9916,1,1390,643,525
8452179,8452173,TXFE7,128,9916,2,1392,644,527
8452179,8452178,TXFE7,128,9915,1,1393,645,528
8452204,8452198,TXFE7,128,9916,5,1398,646,531
8452217,8452205,TXFE7,128,9917,1,1399,647,532
8452217,8452205,TXFE7,128,9916,2,1401,648,533
8452242,8452234,TXFE7,128,9916,1,1402,649,534
8452267,8452260,TXFE7,128,9917,6,1408,650,535
8452292,8452283,TXFE7,128,9917,1,1409,651,536
8452292,8452287,TXFE7,128,9916,1,1410,652,537
8452329,8452328,TXFE7,128,9917,1,1411,653,538
8452354,8452342,TXFE7,128,9917,9,1420,654,541
8452367,8452365,TXFE7,128,9917,10,1430,655,546
8452379,8452367,TXFE7,128,9917,3,1433,656,548
8452392,8452382,TXFE7,128,9918,1,1434,657,549
8452404,8452393,TXFE7,128,9918,1,1435,658,550
8452429,8452417,TXFE7,128,9918,4,1439,659,551
8452429,8452420,TXFE7,128,9918,1,1440,660,552
8452454,8452451,TXFE7,128,9917,1,1441,661,553
8452454,8452451,TXFE7,128,9918,1,1442,662,554
8452467,8452465,TXFE7,128,9917,2,1444,663,555
8452479,8452469,TXFE7,128,9917,2,1446,664,556
8452492,8452484,TXFE7,128,9918,1,1447,665,557
8452529,8452518,TXFE7,128,9918,1,1448,666,558
8452592,8452580,TXFE7,128,9918,1,1449,667,559
8452604,8452599,TXFE7,128,9917,1,1450,668,560
8452604,8452599,TXFE7,128,9917,1,1451,669,561
8452604,8452601,TXFE7,128,9917,1,1452,670,562
8452604,8452601,TXFE7,128,9917,1,1453,671,563
8452667,8452656,TXFE7,128,9917,1,1454,672,564
8452667,8452662,TXFE7,128,9917,1,1455,673,565
8452679,8452672,TXFE7,128,9918,1,1456,674,566
8452692,8452683,TXFE7,128,9917,1,1457,675,567
8452704,8452692,TXFE7,128,9917,3,1460,678,568
8452742,8452729,TXFE7,128,9916,4,1464,680,569
8452754,8452746,TXFE7,128,9916,1,1465,681,570
8452754,8452752,TXFE7,128,9917,1,1466,682,571
8452842,8452832,TXFE7,128,9916,1,1467,683,572
8452892,8452883,TXFE7,128,9916,1,1468,684,573
8452954,8452947,TXFE7,128,9916,2,1470,685,574
8452954,8452951,TXFE7,128,9917,4,1474,686,575
8452967,8452954,TXFE7,128,9916,1,1475,687,576
8452979,8452977,TXFE7,128,9916,1,1476,688,577
8453004,8453001,TXFE7,128,9916,2,1478,690,578
8453079,8453077,TXFE7,128,9916,5,1483,695,579
8453104,8453101,TXFE7,128,9917,8,1491,696,583
8453129,8453117,TXFE7,128,9917,11,1502,697,588
8453142,8453140,TXFE7,128,9917,1,1503,698,589
8453142,8453141,TXFE7,128,9918,3,1506,699,592
8453154,8453154,TXFE7,128,9918,6,1512,700,595
8453167,8453166,TXFE7,128,9918,1,1513,701,596
8453179,8453169,TXFE7,128,9917,1,1514,702,597
8453179,8453171,TXFE7,128,9918,8,1522,703,602
8453192,8453179,TXFE7,128,9918,4,1526,704,606
8453204,8453192,TXFE7,128,9918,5,1531,705,609
8453217,8453208,TXFE7,128,9918,1,1532,706,610
8453254,8453246,TXFE7,128,9918,1,1533,707,611
8453292,8453290,TXFE7,128,9918,1,1534,708,612
8453304,8453292,TXFE7,128,9919,8,1542,709,619
8453329,8453324,TXFE7,128,9919,1,1543,710,620
8453367,8453354,TXFE7,128,9920,2,1545,711,622
8453417,8453411,TXFE7,128,9920,1,1546,712,623
8453429,8453422,TXFE7,128,9920,1,1547,713,624
8453429,8453424,TXFE7,128,9919,2,1549,715,625
8453429,8453426,TXFE7,128,9920,9,1558,716,627
8453429,8453427,TXFE7,128,9920,9,1567,717,630
8453429,8453429,TXFE7,129,9920,4,1576,718,636
8453429,8453429,TXFE7,129,9921,5,1576,718,636
8453467,8453459,TXFE7,128,9921,2,1578,719,637
8453467,8453459,TXFE7,128,9921,1,1579,720,638
8453467,8453459,TXFE7,128,9921,2,1581,721,639
8453504,8453492,TXFE7,128,9921,3,1584,722,641
8453517,8453511,TXFE7,128,9920,1,1585,723,642
8453517,8453513,TXFE7,128,9921,1,1586,724,643
8453517,8453514,TXFE7,128,9920,1,1587,725,644
8453529,8453522,TXFE7,128,9920,1,1588,726,645
8453529,8453523,TXFE7,128,9921,1,1589,727,646
8453542,8453529,TXFE7,128,9921,27,1616,728,664
8453542,8453531,TXFE7,128,9921,1,1617,729,665
8453542,8453534,TXFE7,128,9922,1,1618,730,666
8453567,8453554,TXFE7,128,9922,2,1620,731,667
8453567,8453558,TXFE7,128,9922,2,1622,732,668
8453567,8453564,TXFE7,128,9922,2,1624,733,669
8453567,8453564,TXFE7,128,9922,2,1626,734,670
8453579,8453570,TXFE7,128,9922,1,1627,735,671
8453579,8453571,TXFE7,128,9922,3,1630,736,674
8453579,8453576,TXFE7,128,9922,1,1631,737,675
8453579,8453579,TXFE7,128,9921,1,1632,738,676
8453592,8453581,TXFE7,128,9921,1,1633,739,677
8453604,8453603,TXFE7,128,9923,1,1634,740,678
8453629,8453621,TXFE7,128,9922,1,1635,741,679
8453654,8453653,TXFE7,128,9922,2,1637,743,680
8453667,8453662,TXFE7,128,9922,1,1638,744,681
8453679,8453671,TXFE7,128,9922,1,1639,745,682
8453692,8453682,TXFE7,128,9923,2,1641,746,683
8453717,8453704,TXFE7,128,9922,1,1642,747,684
8453729,8453717,TXFE7,128,9923,2,1644,748,686
8453742,8453732,TXFE7,128,9922,1,1645,749,687
8453779,8453776,TXFE7,128,9923,1,1646,750,688
8453792,8453779,TXFE7,128,9923,20,1666,751,695
8453792,8453787,TXFE7,128,9923,2,1668,752,696
8453792,8453790,TXFE7,128,9923,1,1669,753,697
8453817,8453804,TXFE7,128,9924,1,1670,754,698
8453817,8453807,TXFE7,128,9923,1,1671,755,699
8453829,8453821,TXFE7,128,9923,1,1672,756,700
8453829,8453828,TXFE7,128,9924,1,1673,757,701
8453842,8453829,TXFE7,128,9923,1,1674,758,702
8453879,8453871,TXFE7,128,9923,3,1677,760,703
8453917,8453914,TXFE7,128,9923,1,1678,761,704
8453942,8453931,TXFE7,128,9923,1,1679,762,705
8453954,8453942,TXFE7,128,9923,4,1683,766,706
8453954,8453946,TXFE7,128,9924,1,1684,767,707
8453954,8453948,TXFE7,128,9923,1,1685,768,708
8453954,8453954,TXFE7,128,9923,1,1686,769,709
8453967,8453955,TXFE7,128,9923,2,1688,770,710
8453967,8453956,TXFE7,128,9923,1,1689,771,711
8453967,8453956,TXFE7,128,9923,1,1690,772,712
8453992,8453979,TXFE7,128,9924,1,1691,773,713
8453992,8453984,TXFE7,128,9923,1,1692,774,714
8454017,8454013,TXFE7,128,9922,1,1693,775,715
8454029,8454028,TXFE7,128,9922,1,1694,776,716
8454042,8454037,TXFE7,128,9923,3,1697,777,718
8454054,8454052,TXFE7,128,9923,1,1698,778,719
8454054,8454053,TXFE7,128,9922,1,1699,779,720
8454079,8454071,TXFE7,128,9923,1,1700,780,721
8454092,8454081,TXFE7,129,9923,1,1705,781,723
8454092,8454081,TXFE7,129,9924,4,1705,781,723
8454154,8454146,TXFE7,128,9922,1,1706,782,724
8454167,8454156,TXFE7,128,9923,1,1707,783,725
8454192,8454191,TXFE7,128,9924,1,1708,784,726
8454192,8454191,TXFE7,128,9924,1,1709,785,727
8454217,8454207,TXFE7,128,9924,1,1710,786,728
8454217,8454208,TXFE7,128,9923,1,1711,787,729
8454229,8454219,TXFE7,128,9923,1,1712,788,730
8454242,8454236,TXFE7,128,9924,1,1713,789,731
8454242,8454236,TXFE7,128,9924,23,1736,790,740
8454242,8454241,TXFE7,128,9924,1,1737,791,741
8454254,8454253,TXFE7,128,9925,1,1738,792,742
8454267,8454259,TXFE7,128,9925,2,1740,793,744
8454279,8454269,TXFE7,128,9925,4,1744,794,746
8454279,8454272,TXFE7,128,9925,1,1745,795,747
8454279,8454276,TXFE7,128,9924,1,1746,796,748
8454292,8454287,TXFE7,128,9925,1,1747,797,749
8454304,8454295,TXFE7,128,9925,1,1748,798,750
8454317,8454310,TXFE7,128,9924,3,1751,799,751
8454354,8454350,TXFE7,128,9925,3,1754,800,753
8454379,8454370,TXFE7,128,9925,1,1755,801,754
8454379,8454370,TXFE7,128,9925,1,1756,802,755
8454417,8454409,TXFE7,128,9925,1,1757,803,756
8454429,8454417,TXFE7,128,9925,8,1765,806,757
8454429,8454420,TXFE7,128,9926,1,1766,807,758
8454442,8454432,TXFE7,128,9925,1,1767,808,759
8454442,8454440,TXFE7,128,9925,1,1768,809,760
8454454,8454447,TXFE7,128,9925,1,1769,810,761
8454454,8454452,TXFE7,128,9926,2,1771,811,763
8454454,8454454,TXFE7,128,9926,4,1775,812,767
8454454,8454454,TXFE7,128,9926,2,1777,813,769
8454467,8454455,TXFE7,128,9926,2,1779,814,771
8454467,8454457,TXFE7,128,9926,5,1784,815,774
8454467,8454457,TXFE7,128,9926,2,1786,816,775
8454467,8454464,TXFE7,128,9924,10,1796,821,776
8454467,8454464,TXFE7,128,9926,2,1798,822,778
8454467,8454465,TXFE7,128,9926,2,1800,823,780
8454479,8454473,TXFE7,128,9926,2,1802,824,781
8454492,8454491,TXFE7,128,9926,3,1805,825,782
8454504,8454494,TXFE7,128,9926,1,1806,826,783
8454504,8454494,TXFE7,128,9925,1,1807,827,784
8454517,8454505,TXFE7,128,9925,1,1808,828,785
8454529,8454517,TXFE7,128,9925,3,1811,829,786
8454529,8454526,TXFE7,128,9926,2,1813,830,787
8454554,8454552,TXFE7,128,9925,1,1814,831,788
8454592,8454581,TXFE7,128,9925,1,1815,832,789
8454592,8454590,TXFE7,128,9925,1,1816,833,790
8454592,8454591,TXFE7,128,9926,1,1817,834,791
8454604,8454596,TXFE7,128,9926,1,1818,835,792
8454617,8454605,TXFE7,128,9926,1,1819,836,793
8454617,8454611,TXFE7,128,9925,5,1824,839,794
8454629,8454625,TXFE7,128,9926,1,1825,840,795
8454642,8454630,TXFE7,128,9925,1,1826,841,796
8454642,8454633,TXFE7,128,9926,1,1827,842,797
8454667,8454657,TXFE7,128,9925,1,1828,843,798
8454667,8454659,TXFE7,128,9925,10,1838,847,799
8454667,8454661,TXFE7,128,9925,1,1839,848,800
8454679,8454674,TXFE7,128,9926,1,1840,849,801
