資訊時間,成交時間,商品代號,ITEM,成交價,成交量,總量,買單量,賣單量
8450292,8450279,TXFE7,128,9950,3,623,239,296
8450292,8450284,TXFE7,128,9950,3,626,240,297
8450292,8450289,TXFE7,128,9950,1,627,241,298
8450292,8450291,TXFE7,128,9950,3,630,242,299
8450304,8450294,TXFE7,128,9951,1,631,243,300
8450304,8450300,TXFE7,128,9951,1,632,244,301
8450304,8450301,TXFE7,128,9950,3,635,245,302
8450317,8450306,TXFE7,128,9950,1,636,246,303
8450317,8450309,TXFE7,128,9951,1,637,247,304
8450317,8450314,TXFE7,128,9950,1,638,248,305
8450317,8450315,TXFE7,128,9950,3,641,249,306
8450317,8450315,TXFE7,128,9950,2,643,250,307
8450329,8450320,TXFE7,128,9950,4,647,251,308
8450342,8450330,TXFE7,128,9950,3,650,252,309
8450342,8450331,TXFE7,128,9950,24,674,253,310
8450354,8450342,TXFE7,128,9950,6,680,254,311
8450354,8450342,TXFE7,128,9950,4,684,255,312
8450354,8450342,TXFE7,128,9950,2,686,256,313
8450354,8450342,TXFE7,128,9950,25,711,260,314
8450354,8450348,TXFE7,128,9950,6,717,261,317
8450367,8450354,TXFE7,128,9949,4,721,265,318
8450367,8450354,TXFE7,128,9949,1,722,266,319
8450367,8450355,TXFE7,128,9948,1,723,267,320
8450367,8450366,TXFE7,128,9949,2,725,268,321
8450379,8450367,TXFE7,128,9948,2,727,270,322
8450379,8450367,TXFE7,128,9948,6,733,273,323
8450379,8450372,TXFE7,128,9949,1,734,274,324
8450379,8450375,TXFE7,128,9949,1,735,275,325
8450379,8450375,TXFE7,128,9948,6,741,280,326
8450379,8450375,TXFE7,128,9947,1,742,281,327
8450392,8450379,TXFE7,128,9947,2,744,283,328
8450404,8450402,TXFE7,128,9947,1,745,284,329
8450429,8450418,TXFE7,128,9948,2,747,285,331
8450429,8450424,TXFE7,130,9947,5,771,304,332
8450429,8450424,TXFE7,130,9946,18,771,304,332
8450429,8450424,TXFE7,130,9945,1,771,304,332
8450442,8450429,TXFE7,128,9945,2,773,305,333
8450442,8450433,TXFE7,128,9947,1,774,306,334
8450454,8450442,TXFE7,128,9946,1,775,307,335
8450467,8450454,TXFE7,128,9945,2,777,308,336
8450467,8450458,TXFE7,128,9946,1,778,309,337
8450479,8450467,TXFE7,128,9945,2,780,310,338
8450479,8450468,TXFE7,128,9946,1,781,311,339
8450479,8450474,TXFE7,128,9947,1,782,312,340
8450479,8450476,TXFE7,129,9946,2,807,325,341
8450479,8450476,TXFE7,129,9945,23,807,325,341
8450492,8450481,TXFE7,128,9946,1,808,326,342
8450492,8450483,TXFE7,128,9945,1,809,327,343
8450504,8450498,TXFE7,128,9945,1,810,328,344
8450504,8450499,TXFE7,128,9945,1,811,329,345
8450517,8450504,TXFE7,128,9945,2,813,330,346
8450529,8450517,TXFE7,128,9944,2,815,331,347
8450529,8450520,TXFE7,128,9945,3,818,332,349
8450529,8450521,TXFE7,129,9944,10,842,342,350
8450529,8450521,TXFE7,129,9943,14,842,342,350
8450529,8450523,TXFE7,128,9945,1,843,343,351
8450542,8450529,TXFE7,128,9943,2,845,344,352
8450542,8450529,TXFE7,128,9945,2,847,345,353
8450542,8450532,TXFE7,128,9945,1,848,346,354
8450542,8450534,TXFE7,130,9944,2,872,357,355
8450542,8450534,TXFE7,130,9943,10,872,357,355
8450542,8450534,TXFE7,130,9942,12,872,357,355
8450554,8450542,TXFE7,128,9944,1,873,358,356
8450554,8450543,TXFE7,128,9943,2,875,359,357
8450554,8450546,TXFE7,128,9942,2,877,360,358
8450554,8450550,TXFE7,128,9944,1,878,361,359
8450554,8450552,TXFE7,128,9945,1,879,362,360
8450567,8450554,TXFE7,128,9944,2,881,363,361
8450567,8450555,TXFE7,128,9945,3,884,364,362
8450567,8450561,TXFE7,128,9945,5,889,365,366
8450579,8450574,TXFE7,129,9945,5,899,366,372
8450579,8450574,TXFE7,129,9946,5,899,366,372
8450592,8450580,TXFE7,128,9944,1,900,367,373
8450592,8450580,TXFE7,129,9945,1,905,368,377
8450592,8450580,TXFE7,129,9946,4,905,368,377
8450604,8450592,TXFE7,128,9945,2,907,369,378
8450604,8450600,TXFE7,128,9944,5,912,372,379
8450604,8450601,TXFE7,129,9944,16,932,381,380
8450604,8450601,TXFE7,129,9943,4,932,381,380
8450629,8450621,TXFE7,128,9945,2,934,382,382
8450642,8450632,TXFE7,128,9945,1,935,383,383
8450642,8450634,TXFE7,128,9944,1,936,384,384
8450654,8450646,TXFE7,128,9945,1,937,385,385
8450654,8450650,TXFE7,128,9943,1,938,386,386
8450667,8450661,TXFE7,128,9943,1,939,387,387
8450679,8450667,TXFE7,128,9945,1,940,388,388
8450679,8450675,TXFE7,128,9945,1,941,389,389
8450679,8450678,TXFE7,128,9944,1,942,390,390
8450692,8450680,TXFE7,128,9944,4,946,391,391
8450692,8450681,TXFE7,128,9944,1,947,392,392
8450704,8450702,TXFE7,128,9944,2,949,393,393
8450729,8450727,TXFE7,129,9944,1,973,408,394
8450729,8450727,TXFE7,129,9943,23,973,408,394
8450742,8450738,TXFE7,129,9943,8,997,420,395
8450742,8450738,TXFE7,129,9942,16,997,420,395
8450742,8450740,TXFE7,128,9943,1,998,421,396
8450767,8450762,TXFE7,128,9944,3,1001,422,397
8450767,8450763,TXFE7,128,9944,3,1004,423,399
8450779,8450767,TXFE7,128,9944,1,1005,424,400
8450829,8450828,TXFE7,128,9943,2,1007,425,401
8450829,8450829,TXFE7,128,9944,1,1008,426,402
8450842,8450841,TXFE7,128,9944,2,1010,427,403
8450854,8450842,TXFE7,128,9944,1,1011,428,404
8450854,8450846,TXFE7,128,9943,1,1012,429,405
8450854,8450848,TXFE7,128,9944,3,1015,430,406
8450879,8450868,TXFE7,128,9943,1,1016,431,407
8450879,8450878,TXFE7,128,9944,7,1023,432,413
8450892,8450879,TXFE7,128,9944,2,1025,433,414
8450892,8450885,TXFE7,128,9944,1,1026,434,415
8450892,8450889,TXFE7,128,9943,1,1027,435,416
8450917,8450908,TXFE7,128,9944,1,1028,436,417
8450929,8450920,TXFE7,128,9944,1,1029,437,418
8450929,8450928,TXFE7,128,9944,4,1033,439,419
8450954,8450948,TXFE7,129,9944,1,1037,441,420
8450954,8450948,TXFE7,129,9943,3,1037,441,420
8450967,8450963,TXFE7,128,9945,1,1038,442,421
8450967,8450963,TXFE7,128,9944,1,1039,443,422
8450967,8450967,TXFE7,128,9944,1,1040,444,423
8450992,8450980,TXFE7,128,9945,1,1041,445,424
8450992,8450988,TXFE7,128,9943,1,1042,446,425
8450992,8450991,TXFE7,129,9944,1,1079,447,438
8450992,8450991,TXFE7,129,9945,36,1079,447,438
8451017,8451004,TXFE7,128,9945,1,1080,448,439
8451029,8451028,TXFE7,128,9945,2,1082,449,440
8451042,8451041,TXFE7,128,9945,3,1085,450,441
8451054,8451042,TXFE7,128,9945,18,1103,455,442
8451067,8451057,TXFE7,128,9944,1,1104,456,443
8451079,8451073,TXFE7,128,9945,1,1105,457,444
8451117,8451110,TXFE7,128,9945,3,1108,458,446
8451142,8451131,TXFE7,128,9945,1,1109,459,447
8451154,8451145,TXFE7,128,9946,1,1110,460,448
8451154,8451147,TXFE7,128,9945,1,1111,461,449
8451167,8451158,TXFE7,130,9946,13,1151,462,466
8451167,8451158,TXFE7,130,9947,21,1151,462,466
8451167,8451158,TXFE7,130,9948,6,1151,462,466
8451167,8451158,TXFE7,128,9948,2,1153,463,467
8451229,8451228,TXFE7,128,9947,4,1157,464,468
8451242,8451230,TXFE7,129,9948,7,1165,465,475
8451242,8451230,TXFE7,129,9949,1,1165,465,475
8451242,8451235,TXFE7,128,9947,1,1166,466,476
8451242,8451238,TXFE7,128,9949,1,1167,467,477
8451254,8451243,TXFE7,128,9947,1,1168,468,478
8451279,8451275,TXFE7,128,9947,2,1170,470,479
8451292,8451288,TXFE7,128,9948,1,1171,471,480
8451292,8451290,TXFE7,128,9948,1,1172,472,481
8451304,8451301,TXFE7,128,9948,1,1173,473,482
8451317,8451309,TXFE7,128,9947,1,1174,474,483
8451392,8451380,TXFE7,128,9948,3,1177,475,484
8451392,8451382,TXFE7,129,9948,8,1187,476,490
8451392,8451382,TXFE7,129,9949,2,1187,476,490
8451417,8451410,TXFE7,128,9948,1,1188,477,491
8451442,8451434,TXFE7,128,9948,1,1189,478,492
8451479,8451470,TXFE7,128,9949,2,1191,479,494
8451479,8451476,TXFE7,128,9949,5,1196,480,497
8451479,8451477,TXFE7,128,9948,5,1201,484,498
8451517,8451509,TXFE7,128,9949,1,1202,485,499
8451517,8451511,TXFE7,128,9948,1,1203,486,500
8451529,8451517,TXFE7,128,9949,1,1204,487,501
8451529,8451519,TXFE7,128,9949,2,1206,488,502
8451529,8451520,TXFE7,128,9948,2,1208,490,503
8451529,8451529,TXFE7,128,9949,1,1209,491,504
8451542,8451532,TXFE7,128,9949,1,1210,492,505
8451542,8451533,TXFE7,128,9949,1,1211,493,506
8451542,8451533,TXFE7,128,9948,1,1212,494,507
8451542,8451535,TXFE7,128,9948,1,1213,495,508
8451554,8451551,TXFE7,128,9948,1,1214,496,509
8451554,8451553,TXFE7,128,9949,3,1217,497,510
8451567,8451560,TXFE7,128,9950,1,1218,498,511
8451567,8451566,TXFE7,128,9949,2,1220,499,512
8451567,8451566,TXFE7,128,9950,1,1221,500,513
8451579,8451575,TXFE7,128,9950,2,1223,501,515
8451592,8451582,TXFE7,128,9949,1,1224,502,516
8451592,8451592,TXFE7,128,9949,5,1229,505,517
8451604,8451601,TXFE7,128,9950,1,1230,506,518
8451617,8451606,TXFE7,128,9948,3,1233,509,519
8451617,8451608,TXFE7,128,9949,1,1234,510,520
8451617,8451614,TXFE7,128,9948,7,1241,514,521
8451629,8451619,TXFE7,128,9949,1,1242,515,522
8451629,8451621,TXFE7,128,9949,1,1243,516,523
8451629,8451627,TXFE7,128,9949,1,1244,517,524
8451629,8451628,TXFE7,128,9949,1,1245,518,525
8451642,8451632,TXFE7,128,9949,1,1246,519,526
8451642,8451633,TXFE7,128,9948,1,1247,520,527
8451667,8451658,TXFE7,128,9949,1,1248,521,528
8451667,8451661,TXFE7,128,9949,1,1249,522,529
8451679,8451679,TXFE7,128,9950,1,1250,523,530
8451692,8451684,TXFE7,128,9949,1,1251,524,531
8451742,8451736,TXFE7,128,9948,1,1252,525,532
8451767,8451757,TXFE7,128,9949,1,1253,526,533
8451767,8451763,TXFE7,128,9948,1,1254,527,534
8451767,8451766,TXFE7,128,9949,1,1255,528,535
8451779,8451769,TXFE7,128,9949,1,1256,529,536
8451779,8451772,TXFE7,128,9948,1,1257,530,537
8451792,8451783,TXFE7,128,9949,1,1258,531,538
8451792,8451791,TXFE7,128,9949,5,1263,532,542
8451804,8451797,TXFE7,128,9949,1,1264,533,543
8451817,8451815,TXFE7,128,9949,5,1269,534,545
8451829,8451829,TXFE7,128,9949,10,1279,535,550
8451842,8451834,TXFE7,129,9949,3,1285,536,555
8451842,8451834,TXFE7,129,9950,3,1285,536,555
8451854,8451845,TXFE7,128,9949,3,1288,537,556
8451854,8451847,TXFE7,128,9950,5,1293,538,561
8451854,8451853,TXFE7,128,9950,1,1294,539,562
8451879,8451873,TXFE7,128,9950,5,1299,540,563
8451904,8451894,TXFE7,128,9950,1,1300,541,564
8451917,8451913,TXFE7,128,9948,1,1301,542,565
8451929,8451929,TXFE7,128,9948,5,1306,544,566
8451942,8451935,TXFE7,128,9948,1,1307,545,567
8451954,8451953,TXFE7,128,9949,1,1308,546,568
8451967,8451955,TXFE7,128,9949,1,1309,547,569
8451967,8451961,TXFE7,128,9949,1,1310,548,570
8452029,8452024,TXFE7,128,9949,1,1311,549,571
8452054,8452051,TXFE7,128,9949,1,1312,550,572
8452054,8452053,TXFE7,128,9950,4,1316,551,574
8452067,8452062,TXFE7,128,9949,1,1317,552,575
8452092,8452090,TXFE7,128,9949,4,1321,554,576
8452104,8452104,TXFE7,128,9949,1,1322,555,577
8452129,8452125,TXFE7,128,9950,1,1323,556,578
8452142,8452131,TXFE7,128,9949,5,1328,558,579
8452167,8452156,TXFE7,128,9950,2,1330,559,581
8452179,8452168,TXFE7,128,9949,1,1331,560,582
8452179,8452177,TXFE7,128,9950,2,1333,561,584
8452192,8452180,TXFE7,128,9950,1,1334,562,585
8452192,8452180,TXFE7,128,9949,1,1335,563,586
8452192,8452182,TXFE7,128,9950,1,1336,564,587
8452217,8452216,TXFE7,128,9950,1,1337,565,588
8452267,8452259,TXFE7,128,9950,1,1338,566,589
8452292,8452280,TXFE7,128,9950,1,1339,567,590
8452292,8452283,TXFE7,128,9950,1,1340,568,591
8452304,8452302,TXFE7,128,9950,5,1345,569,595
8452329,8452327,TXFE7,128,9950,1,1346,570,596
8452367,8452359,TXFE7,128,9949,1,1347,571,597
8452367,8452366,TXFE7,128,9950,1,1348,572,598
8452379,8452379,TXFE7,128,9950,10,1358,573,606
8452404,8452399,TXFE7,128,9949,1,1359,574,607
8452404,8452400,TXFE7,128,9949,1,1360,575,608
8452417,8452410,TXFE7,128,9949,2,1362,576,609
8452429,8452429,TXFE7,128,9949,2,1364,578,610
8452429,8452429,TXFE7,128,9950,1,1365,579,611
8452454,8452444,TXFE7,128,9949,2,1367,580,612
8452454,8452448,TXFE7,128,9949,3,1370,582,613
8452479,8452473,TXFE7,128,9949,3,1373,584,614
8452479,8452476,TXFE7,128,9949,1,1374,585,615
8452492,8452489,TXFE7,128,9949,1,1375,586,616
8452492,8452490,TXFE7,128,9949,1,1376,587,617
8452504,8452494,TXFE7,128,9949,2,1378,588,618
8452517,8452505,TXFE7,128,9949,2,1380,589,619
8452517,8452506,TXFE7,128,9949,1,1381,590,620
8452554,8452545,TXFE7,128,9948,3,1384,593,621
8452554,8452554,TXFE7,128,9949,2,1386,594,622
8452567,8452560,TXFE7,128,9948,20,1406,608,623
8452579,8452567,TXFE7,128,9948,4,1410,611,624
8452579,8452572,TXFE7,128,9948,13,1423,615,625
8452592,8452580,TXFE7,128,9947,11,1434,620,626
8452592,8452587,TXFE7,128,9947,1,1435,621,627
8452679,8452672,TXFE7,128,9948,1,1436,622,628
8452679,8452678,TXFE7,128,9948,1,1437,623,629
8452704,8452703,TXFE7,128,9948,1,1438,624,630
8452717,8452714,TXFE7,128,9948,1,1439,625,631
8452729,8452723,TXFE7,128,9948,3,1442,626,633
8452742,8452729,TXFE7,128,9948,1,1443,627,634
8452742,8452732,TXFE7,128,9949,1,1444,628,635
8452754,8452745,TXFE7,128,9947,1,1445,629,636
8452829,8452819,TXFE7,128,9947,1,1446,630,637
8452854,8452842,TXFE7,128,9948,1,1447,631,638
8452892,8452891,TXFE7,128,9947,1,1448,632,639
8452929,8452926,TXFE7,128,9948,1,1449,633,640
8452942,8452940,TXFE7,128,9948,1,1450,634,641
8452942,8452941,TXFE7,129,9947,26,1490,651,642
8452942,8452941,TXFE7,129,9946,14,1490,651,642
8452979,8452975,TXFE7,129,9947,5,1496,652,646
8452979,8452975,TXFE7,129,9948,1,1496,652,646
8453004,8452997,TXFE7,128,9947,1,1497,653,647
8453004,8453001,TXFE7,129,9947,5,1503,657,648
8453004,8453001,TXFE7,129,9946,1,1503,657,648
8453017,8453010,TXFE7,128,9948,1,1504,658,649
8453017,8453010,TXFE7,128,9948,8,1512,659,654
8453017,8453016,TXFE7,128,9948,1,1513,660,655
8453029,8453017,TXFE7,128,9948,1,1514,661,656
8453029,8453022,TXFE7,128,9947,1,1515,662,657
8453054,8453045,TXFE7,128,9947,1,1516,663,658
8453067,8453066,TXFE7,128,9949,2,1518,664,659
8453079,8453072,TXFE7,128,9948,1,1519,665,660
8453154,8453144,TXFE7,128,9948,1,1520,666,661
8453167,8453155,TXFE7,128,9948,2,1522,667,662
8453204,8453192,TXFE7,128,9948,1,1523,668,663
8453242,8453232,TXFE7,129,9948,1,1539,675,664
8453242,8453232,TXFE7,129,9947,15,1539,675,664
8453242,8453233,TXFE7,128,9947,1,1540,676,665
8453267,8453261,TXFE7,128,9948,2,1542,677,667
8453279,8453277,TXFE7,128,9948,3,1545,678,669
8453292,8453289,TXFE7,128,9948,1,1546,679,670
8453317,8453311,TXFE7,128,9947,1,1547,680,671
8453329,8453327,TXFE7,128,9948,3,1550,681,672
8453392,8453382,TXFE7,128,9949,1,1551,682,673
8453429,8453423,TXFE7,128,9949,1,1552,683,674
8453429,8453428,TXFE7,128,9948,3,1555,684,675
8453442,8453434,TXFE7,128,9949,20,1575,685,686
8453454,8453453,TXFE7,128,9950,1,1576,686,687
8453467,8453454,TXFE7,128,9950,3,1579,687,688
8453479,8453467,TXFE7,128,9949,1,1580,688,689
8453504,8453493,TXFE7,128,9950,7,1587,689,690
8453517,8453510,TXFE7,128,9949,1,1588,690,691
8453517,8453515,TXFE7,128,9950,20,1608,691,704
8453542,8453533,TXFE7,128,9949,1,1609,692,705
8453542,8453538,TXFE7,128,9950,3,1612,693,706
8453554,8453543,TXFE7,128,9950,2,1614,694,707
8453554,8453547,TXFE7,128,9950,11,1625,695,708
8453567,8453559,TXFE7,128,9949,1,1626,696,709
8453567,8453564,TXFE7,128,9949,1,1627,697,710
8453579,8453576,TXFE7,128,9950,1,1628,698,711
8453592,8453582,TXFE7,128,9949,1,1629,699,712
8453604,8453597,TXFE7,128,9950,1,1630,700,713
8453642,8453637,TXFE7,128,9950,1,1631,701,714
8453642,8453641,TXFE7,128,9950,1,1632,702,715
8453654,8453652,TXFE7,128,9950,1,1633,703,716
8453679,8453669,TXFE7,128,9949,1,1634,704,717
8453679,8453670,TXFE7,128,9950,4,1638,705,718
8453679,8453678,TXFE7,128,9949,6,1644,709,719
8453692,8453680,TXFE7,128,9949,6,1650,710,720
8453692,8453682,TXFE7,128,9949,6,1656,712,721
8453692,8453692,TXFE7,128,9950,1,1657,713,722
8453779,8453774,TXFE7,128,9949,1,1658,714,723
8453792,8453785,TXFE7,128,9949,3,1661,716,724
8453817,8453811,TXFE7,128,9950,5,1666,717,725
8453817,8453814,TXFE7,128,9950,1,1667,718,726
8453867,8453867,TXFE7,128,9950,2,1669,719,728
8453879,8453877,TXFE7,128,9950,1,1670,720,729
8453904,8453897,TXFE7,128,9950,54,1724,721,762
8453904,8453897,TXFE7,128,9950,1,1725,722,763
8453904,8453898,TXFE7,128,9950,1,1726,723,764
8453917,8453911,TXFE7,128,9950,1,1727,724,765
8453942,8453935,TXFE7,128,9950,1,1728,725,766
8453954,8453949,TXFE7,128,9950,1,1729,726,767
8453954,8453950,TXFE7,128,9950,5,1734,728,768
8453954,8453953,TXFE7,128,9950,1,1735,729,769
8453992,8453981,TXFE7,128,9950,3,1738,730,770
8453992,8453982,TXFE7,128,9951,1,1739,731,771
8453992,8453986,TXFE7,128,9950,1,1740,732,772
8453992,8453987,TXFE7,128,9950,1,1741,733,773
8453992,8453988,TXFE7,128,9951,1,1742,734,774
8454004,8453992,TXFE7,128,9950,1,1743,735,775
8454017,8454005,TXFE7,128,9950,1,1744,736,776
8454029,8454024,TXFE7,128,9951,5,1749,737,777
8454042,8454031,TXFE7,128,9950,1,1750,738,778
8454042,8454031,TXFE7,128,9950,1,1751,739,779
8454054,8454042,TXFE7,128,9951,74,1825,740,797
8454054,8454043,TXFE7,128,9951,1,1826,741,798
8454067,8454060,TXFE7,128,9952,1,1827,742,799
8454079,8454067,TXFE7,128,9952,2,1829,743,800
8454079,8454067,TXFE7,128,9952,4,1833,744,803
8454079,8454067,TXFE7,128,9952,2,1835,745,805
8454079,8454067,TXFE7,128,9952,6,1841,746,810
8454079,8454068,TXFE7,128,9952,5,1846,747,815
8454079,8454076,TXFE7,128,9952,1,1847,748,816
8454092,8454086,TXFE7,128,9951,10,1857,752,817
8454092,8454086,TXFE7,128,9952,1,1858,753,818
8454104,8454095,TXFE7,128,9951,2,1860,755,819
8454117,8454111,TXFE7,128,9952,1,1861,756,820
8454117,8454113,TXFE7,128,9952,1,1862,757,821
8454129,8454119,TXFE7,128,9952,1,1863,758,822
8454129,8454121,TXFE7,128,9952,1,1864,759,823
8454154,8454144,TXFE7,128,9953,1,1865,760,824
8454154,8454148,TXFE7,128,9953,1,1866,761,825
8454167,8454155,TXFE7,128,9951,1,1867,762,826
8454167,8454160,TXFE7,128,9953,1,1868,763,827
8454167,8454162,TXFE7,128,9951,1,1869,764,828
8454167,8454163,TXFE7,128,9952,1,1870,765,829
8454179,8454177,TXFE7,128,9951,2,1872,766,830
8454179,8454179,TXFE7,128,9951,1,1873,767,831
8454192,8454181,TXFE7,128,9952,1,1874,768,832
8454192,8454185,TXFE7,128,9952,2,1876,769,833
8454192,8454185,TXFE7,128,9951,2,1878,770,834
8454192,8454191,TXFE7,128,9952,1,1879,771,835
8454217,8454213,TXFE7,128,9951,1,1880,772,836
8454229,8454227,TXFE7,128,9952,1,1881,773,837
8454254,8454244,TXFE7,128,9951,2,1883,775,838
8454267,8454254,TXFE7,128,9952,1,1884,776,839
8454267,8454267,TXFE7,128,9952,4,1888,777,840
8454279,8454275,TXFE7,128,9952,1,1889,778,841
8454292,8454280,TXFE7,128,9952,3,1892,779,843
8454304,8454299,TXFE7,128,9951,1,1893,780,844
8454342,8454334,TXFE7,128,9952,1,1894,781,845
8454367,8454362,TXFE7,128,9951,3,1897,782,846
8454379,8454367,TXFE7,128,9951,4,1901,784,847
8454379,8454378,TXFE7,128,9951,1,1902,785,848
8454379,8454379,TXFE7,128,9952,1,1903,786,849
8454429,8454426,TXFE7,128,9951,4,1907,790,850
8454454,8454444,TXFE7,128,9951,1,1908,791,851
8454454,8454445,TXFE7,128,9951,1,1909,792,852
8454467,8454467,TXFE7,128,9950,1,1910,793,853
8454492,8454489,TXFE7,128,9950,1,1911,794,854
8454504,8454498,TXFE7,129,9951,3,1916,795,857
8454504,8454498,TXFE7,129,9952,2,1916,795,857
8454542,8454537,TXFE7,128,9952,1,1917,796,858
8454554,8454553,TXFE7,128,9951,1,1918,797,859
8454567,8454559,TXFE7,128,9950,1,1919,798,860
8454579,8454572,TXFE7,128,9950,1,1920,799,861
8454604,8454593,TXFE7,128,9950,1,1921,800,862
8454617,8454606,TXFE7,128,9950,1,1922,801,863
8454629,8454622,TXFE7,128,9951,1,1923,802,864
8454642,8454638,TXFE7,128,9952,1,1924,803,865
8454642,8454639,TXFE7,128,9952,1,1925,804,866
8454654,8454650,TXFE7,128,9951,1,1926,805,867
8454667,8454663,TXFE7,128,9950,2,1928,806,868
8454679,8454679,TXFE7,128,9952,7,1935,807,875
8454692,8454685,TXFE7,128,9951,1,1936,808,876
8454717,8454707,TXFE7,128,9952,1,1937,809,877
8454742,8454732,TXFE7,128,9952,1,1938,810,878
8454779,8454769,TXFE7,128,9951,3,1941,813,879
8454792,8454792,TXFE7,128,9952,1,1942,814,880
8454804,8454802,TXFE7,128,9952,1,1943,815,881
8454842,8454830,TXFE7,128,9951,3,1946,817,882
8454854,8454842,TXFE7,128,9952,1,1947,818,883
8454867,8454861,TXFE7,128,9952,1,1948,819,884
8454892,8454886,TXFE7,128,9952,1,1949,820,885
8454917,8454905,TXFE7,128,9952,1,1950,821,886
8454929,8454925,TXFE7,128,9951,1,1951,822,887
8454942,8454931,TXFE7,128,9951,1,1952,823,888
8454954,8454949,TXFE7,128,9951,1,1953,824,889
8454967,8454961,TXFE7,128,9951,1,1954,825,890
8455004,8454999,TXFE7,128,9952,1,1955,826,891
8455029,8455025,TXFE7,129,9951,16,1975,836,892
8455029,8455025,TXFE7,129,9950,4,1975,836,892
8455029,8455029,TXFE7,128,9951,1,1976,837,893
8455067,8455055,TXFE7,128,9952,7,1983,838,898
8455067,8455057,TXFE7,128,9950,1,1984,839,899
8455092,8455081,TXFE7,128,9950,1,1985,840,900
8455129,8455123,TXFE7,128,9951,4,1989,841,902
8455167,8455159,TXFE7,128,9951,1,1990,842,903
8455192,8455189,TXFE7,128,9951,1,1991,843,904
8455217,8455206,TXFE7,128,9951,1,1992,844,905
8455229,8455217,TXFE7,128,9951,1,1993,845,906
8455254,8455242,TXFE7,128,9951,1,1994,846,907
